Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
499,National Spot Round,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,SC,319,319
500,National Spot Round,National Institute of Technology Patna,Data Science & Engineering,Group 1,OBC-NCL,448,436
501,National Spot Round,National Institute of Technology Patna,Data Science & Engineering,Group 1,EWS,458,458
502,National Spot Round,National Institute of Technology Patna,Data Science & Engineering,Group 1,OPEN,495,471
503,National Spot Round,National Institute of Technology Patna,Data Science & Engineering,Group 1,SC,317,317
504,National Spot Round,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,OBC-NCL,436,418
505,National Spot Round,National Institute of Technology Agartala,Data Science & Engineering,Group 1,OPEN,496,496
506,National Spot Round,National Institute of Technology Agartala,Data Science & Engineering,Group 1,SC,260,258
507,National Spot Round,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,OPEN,460,410
508,National Spot Round,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,SC,370,331
509,National Spot Round,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,OBC-NCL,393,324
510,National Spot Round,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,ST,252,252
511,National Spot Round,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,EWS,323,323
512,National Spot Round,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,OPEN,426,418
513,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,EWS,323,323
514,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,OPEN,366,350
515,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OBC-NCL,539,529
516,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,OBC-NCL,456,436
517,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,EWS,522,522
518,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,EWS,440,440
519,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OPEN,597,597
520,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,OPEN,479,467
521,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,OBC-NCL,363,363
522,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,OPEN,370,370
523,National Spot Round,"National Institute of Technology, Rourkela",Software Engineering,Group 1,OBC-NCL,560,552
524,National Spot Round,"National Institute of Technology, Rourkela",Software Engineering,Group 1,EWS,581,569
525,National Spot Round,"National Institute of Technology, Rourkela",Software Engineering,Group 1,OPEN,612,605
526,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Structural and Construction Engineering,Group 1,SC,258,258
527,National Spot Round,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,OBC-NCL,487,483
528,National Spot Round,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,EWS,469,468
529,National Spot Round,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,OPEN,526,518
530,National Spot Round,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,OBC-NCL,481,456
531,National Spot Round,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,EWS,413,413
532,National Spot Round,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,OPEN,577,503
533,National Spot Round,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,SC,335,335
534,National Spot Round,National Institute of Technology Delhi,Mathematics & Computing (MC),Group 1,OBC-NCL,450,443
535,National Spot Round,National Institute of Technology Delhi,Mathematics & Computing (MC),Group 1,OPEN,526,526
536,National Spot Round,National Institute of Technology Delhi,Mathematics & Computing (MC),Group 1,SC,339,339
537,National Spot Round,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,OBC-NCL,315,315
538,National Spot Round,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,OPEN,364,364
539,National Spot Round,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,OBC-NCL,416,416
540,National Spot Round,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,EWS,397,397
541,National Spot Round,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,OPEN,452,452
542,National Spot Round,National Institute of Technology Calicut,Signal Processing,Group 1,OBC-NCL,436,405
543,National Spot Round,National Institute of Technology Calicut,Signal Processing,Group 1,EWS,380,340
544,National Spot Round,National Institute of Technology Calicut,Signal Processing,Group 1,OPEN,444,444
545,National Spot Round,National Institute of Technology Calicut,Signal Processing,Group 1,SC,280,280
546,National Spot Round,Malaviya National Institute of Technology Jaipur,Structural Engineering,Group 1,OPEN,412,412
547,National Spot Round,Malaviya National Institute of Technology Jaipur,Structural Engineering,Group 1,SC,329,329
548,National Spot Round,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Structural Engineering,Group 1,SC,243,243
549,National Spot Round,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,SC,268,268
550,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,OBC-NCL,358,358
551,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,EWS,340,340
552,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,OPEN,378,378
553,National Spot Round,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,OBC-NCL,370,332
554,National Spot Round,"National Institute of Technology, Tiruchirappalli",Structural Engineering,Group 1,SC,332,332
555,National Spot Round,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,OBC-NCL,352,352
556,National Spot Round,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,EWS,378,378
557,National Spot Round,National Institute of Technology Patna,Structural Engineering,Group 1,OPEN,366,363
558,National Spot Round,"National Institute of Technology, Kurukshetra",Structural Engineering,Group 1,OPEN,374,374
559,National Spot Round,National Institute of Technology Calicut,Structural Engineering,Group 1,OPEN,431,431
560,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,OBC-NCL,457,434
561,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,OPEN,472,472
562,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,SC,294,291
563,National Spot Round,National Institute of Technology Patna,Structural Engineering,Group 1,EWS,328,328
564,National Spot Round,Maulana Azad National Institute of Technology Bhopal,Structural Engineering,Group 1,OBC-NCL,345,317
565,National Spot Round,Maulana Azad National Institute of Technology Bhopal,Structural Engineering,Group 1,OPEN,505,505
566,National Spot Round,Motilal Nehru National Institute of Technology Allahabad,Structural Engineering,Group 1,OBC-NCL,416,359
567,National Spot Round,National Institute of Technology Calicut,Structural Engineering,Group 1,OBC-NCL,431,397
568,National Spot Round,"Indian Institute of Information Technology, Allahabad",M.Tech (Bioinformatics),Group 1,OPEN,413,413
569,National Spot Round,Malaviya National Institute of Technology Jaipur,Transportation Engineering,Group 1,SC,293,293
570,National Spot Round,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,Group 1,OPEN,359,359
571,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,SC,294,294
572,National Spot Round,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,OBC-NCL,317,317
573,National Spot Round,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,OPEN,385,385
574,National Spot Round,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,SC,279,279
575,National Spot Round,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,OBC-NCL,359,344
576,National Spot Round,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,OPEN,401,401
577,National Spot Round,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,SC,260,260
578,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,Group 1,OPEN,351,351
579,National Spot Round,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,OBC-NCL,393,344
580,National Spot Round,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,EWS,363,363
581,National Spot Round,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,OPEN,404,401
582,National Spot Round,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,SC,325,325
583,National Spot Round,Malaviya National Institute of Technology Jaipur,Thermal Engineering,Group 1,OPEN,408,408
584,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,OBC-NCL,328,328
585,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,EWS,411,411
586,National Spot Round,"National Institute of Technology, Jamshedpur",Thermal Engineering,Group 1,OPEN,366,366
587,National Spot Round,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,OBC-NCL,314,314
588,National Spot Round,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,EWS,345,345
589,National Spot Round,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,OPEN,407,355
590,National Spot Round,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,SC,235,235
591,National Spot Round,National Institute of Technology Durgapur,Power System,Group 1,OBC-NCL,323,323
592,National Spot Round,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,Group 1,OPEN,367,367
593,National Spot Round,National Institute of Technology Calicut,Telecommunication,Group 1,OBC-NCL,395,381
594,National Spot Round,National Institute of Technology Calicut,Telecommunication,Group 1,EWS,370,354
595,National Spot Round,National Institute of Technology Calicut,Telecommunication,Group 1,OPEN,428,397
596,National Spot Round,"National Institute of Technology, Rourkela",Geo-technical Engineering,Group 1,ST,245,245
597,National Spot Round,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,OPEN,451,363
598,National Spot Round,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,SC,277,264
599,National Spot Round,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,OBC-NCL,418,355
600,National Spot Round,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,OPEN,480,466
601,National Spot Round,National Institute of Technology Calicut,Traffic & Transportation Planning,Group 1,OBC-NCL,322,322
602,National Spot Round,National Institute of Technology Calicut,Traffic & Transportation Planning,Group 1,OPEN,366,363
603,National Spot Round,National Institute of Technology Calicut,Traffic & Transportation Planning,Group 1,SC,283,254
604,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,Group 1,SC,249,187
605,National Spot Round,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Urban & Regional Planning,Group 1,SC,181,181
606,National Spot Round,National Institute of Technology Hamirpur,Electronics & Communication Engineering (Communications System and Networks),Group 1,SC,264,264
607,National Spot Round,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,OBC-NCL,350,334
608,National Spot Round,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,EWS,350,342
609,National Spot Round,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,OPEN,401,397
610,National Spot Round,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,OBC-NCL,479,444
611,National Spot Round,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,OPEN,482,482
612,National Spot Round,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,SC,276,276
613,National Spot Round,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,Group 1,OPEN,370,358
614,National Spot Round,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. –PhD in ECE with specialization in Microelectronics,Group 1,OBC-NCL,342,342
615,National Spot Round,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. –PhD in ECE with specialization in Microelectronics,Group 1,SC,256,256
616,National Spot Round,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,OBC-NCL,555,546
617,National Spot Round,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,EWS,552,539
618,National Spot Round,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,OPEN,595,589
619,National Spot Round,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,SC,418,418
620,National Spot Round,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,ST,272,272
621,National Spot Round,"Indian Institute of Information Technology, Allahabad","Dual Degree M.Tech. - Ph.D in IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,OPEN,617,617
622,National Spot Round,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,OBC-NCL,556,552
623,National Spot Round,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,EWS,581,552
624,National Spot Round,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,OPEN,605,592
625,National Spot Round,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,SC,420,420
626,National Spot Round,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - Ph.D in IT with specialization in Software and Data Engineering Group,Group 1,OPEN,531,531
627,National Spot Round,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,Group 1,OBC-NCL,539,527
628,National Spot Round,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,Group 1,EWS,536,526
629,National Spot Round,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,Group 1,OPEN,585,556
630,National Spot Round,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,OBC-NCL,381,342
631,National Spot Round,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,EWS,367,367
632,National Spot Round,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,OPEN,424,389
633,National Spot Round,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,SC,280,280
634,National Spot Round,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,ST,259,259
635,National Spot Round,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,OBC-NCL,584,584
636,National Spot Round,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,EWS,565,565
637,National Spot Round,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,OPEN,616,616
638,National Spot Round,Maulana Azad National Institute of Technology Bhopal,VLSI Design & Embedded Systems,Group 1,OBC-NCL,416,405
639,National Spot Round,Maulana Azad National Institute of Technology Bhopal,VLSI Design & Embedded Systems,Group 1,EWS,405,405
640,National Spot Round,Maulana Azad National Institute of Technology Bhopal,VLSI Design & Embedded Systems,Group 1,OPEN,467,428
641,National Spot Round,Maulana Azad National Institute of Technology Bhopal,VLSI Design & Embedded Systems,Group 1,SC,299,299
642,National Spot Round,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,Group 1,OBC-NCL,565,561
643,National Spot Round,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,Group 1,OPEN,604,581
644,National Spot Round,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,Group 1,ST,295,295
645,National Spot Round,"National Institute of Technology, Kurukshetra",Embedded System Design,Group 1,OBC-NCL,420,397
646,National Spot Round,"National Institute of Technology, Kurukshetra",Embedded System Design,Group 1,OPEN,467,448
647,National Spot Round,"National Institute of Technology, Kurukshetra",Embedded System Design,Group 1,SC,276,271
648,National Spot Round,"Punjab Engineering College, Chandigarh",Electronics (VLSI Design),Group 1,OPEN,400,354
649,National Spot Round,"Punjab Engineering College, Chandigarh",Electronics (VLSI Design),Group 1,SC,264,264
650,National Spot Round,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - Ph.D in IT with specialization in Network and Security Group,Group 1,OBC-NCL,423,423
651,National Spot Round,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - Ph.D in IT with specialization in Network and Security Group,Group 1,OPEN,479,479
652,National Spot Round,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,OBC-NCL,330,330
653,National Spot Round,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,OPEN,487,364
654,National Spot Round,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,SC,264,264
655,National Spot Round,National Institute of Technology Goa,VLSI,Group 1,OBC-NCL,420,405
656,National Spot Round,National Institute of Technology Goa,VLSI,Group 1,EWS,393,385
657,National Spot Round,National Institute of Technology Goa,VLSI,Group 1,OPEN,479,448
658,National Spot Round,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,Group 1,OBC-NCL,423,410
659,National Spot Round,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,Group 1,OPEN,485,460
660,National Spot Round,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,Group 1,SC,298,298
661,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,OBC-NCL,432,416
662,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,EWS,424,397
663,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,OPEN,499,449
664,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,SC,303,303
665,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,OPEN,444,440
666,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,SC,330,330
667,National Spot Round,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,Group 1,OPEN,413,385
668,National Spot Round,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,Group 1,SC,258,258
669,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,OBC-NCL,429,410
670,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,EWS,393,377
671,National Spot Round,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,OPEN,561,530
672,National Spot Round,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,SC,307,307
673,National Spot Round,National Institute of Technology Puducherry,VLSI Design,Group 1,OBC-NCL,370,370
674,National Spot Round,National Institute of Technology Puducherry,VLSI Design,Group 1,OPEN,389,384
675,National Spot Round,National Institute of Technology Puducherry,VLSI Design,Group 1,SC,280,280
676,National Spot Round,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,OBC-NCL,495,479
677,National Spot Round,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 2,SC,370,370
678,National Spot Round,Malaviya National Institute of Technology Jaipur,VLSI Design,Group 1,SC,358,358
679,National Spot Round,National Institute of Technology Agartala,VLSI Design,Group 1,SC,252,252
680,National Spot Round,Malaviya National Institute of Technology Jaipur,VLSI Design,Group 1,OBC-NCL,479,463
681,National Spot Round,Malaviya National Institute of Technology Jaipur,VLSI Design,Group 2,OBC-NCL,463,463
682,National Spot Round,Malaviya National Institute of Technology Jaipur,VLSI Design,Group 1,EWS,475,475
683,National Spot Round,Malaviya National Institute of Technology Jaipur,VLSI Design,Group 2,EWS,464,464
684,National Spot Round,Malaviya National Institute of Technology Jaipur,VLSI Design,Group 1,OPEN,518,518
685,National Spot Round,Malaviya National Institute of Technology Jaipur,VLSI Design,Group 2,OPEN,510,510
686,National Spot Round,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,OBC-NCL,380,354
687,National Spot Round,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 2,OBC-NCL,350,334
688,National Spot Round,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,EWS,366,350
689,National Spot Round,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,OPEN,393,385
690,National Spot Round,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 2,OPEN,398,381
691,National Spot Round,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,SC,291,291
692,National Spot Round,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 2,SC,291,291
693,National Spot Round,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,Group 1,OBC-NCL,444,432
694,National Spot Round,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,Group 1,OPEN,484,483
695,National Spot Round,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,Group 1,SC,303,286
696,National Spot Round,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,Group 1,ST,272,272
697,National Spot Round,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,OBC-NCL,432,432
698,National Spot Round,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,OPEN,491,491
699,National Spot Round,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,SC,323,323
700,National Spot Round,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,ST,260,260
701,National Spot Round,National Institute of Technology Calicut,Water Resource Engineering,Group 1,OBC-NCL,349,349
702,National Spot Round,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,OBC-NCL,364,335
703,National Spot Round,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,EWS,354,354
704,National Spot Round,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,OPEN,412,387
705,National Spot Round,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,SC,280,280
706,National Spot Round,Malaviya National Institute of Technology Jaipur,Water Resources Engineering,Group 1,SC,264,264
707,National Spot Round,Malaviya National Institute of Technology Jaipur,Water Resources Engineering,Group 1,ST,275,275
708,National Spot Round,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,OBC-NCL,460,436
709,National Spot Round,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,EWS,450,450
710,National Spot Round,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,OPEN,506,496
711,National Spot Round,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),Group 1,OBC-NCL,377,377
712,National Spot Round,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),Group 1,OPEN,485,485
713,National Spot Round,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),Group 1,SC,337,284
714,National Spot Round,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,OBC-NCL,523,510
715,National Spot Round,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,EWS,536,529
716,National Spot Round,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,OPEN,562,546
717,National Spot Round,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,SC,381,381
718,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),Group 1,OBC-NCL,473,473
719,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),Group 1,EWS,456,456
720,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),Group 1,OPEN,506,506
721,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),Group 1,SC,337,337
722,National Spot Round,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,OBC-NCL,589,560
723,National Spot Round,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,EWS,572,562
724,National Spot Round,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,OPEN,622,605
725,National Spot Round,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,SC,440,440
726,National Spot Round,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,ST,335,335
727,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,OBC-NCL,648,628
728,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,EWS,685,672
729,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,OPEN,710,688
730,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,OBC-NCL,499,485
731,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,OPEN,552,536
732,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,SC,370,346
733,National Spot Round,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,ST,277,264
734,National Spot Round,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,OBC-NCL,585,581
735,National Spot Round,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,EWS,618,618
736,National Spot Round,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Computer Science & Engineering,Group 1,SC,339,339
737,National Spot Round,"Jawaharlal Nehru University, New Delhi",Computer Science & Engineering,Group 1,OBC-NCL,427,407
738,National Spot Round,"Jawaharlal Nehru University, New Delhi",Computer Science & Engineering,Group 1,EWS,439,439
739,National Spot Round,"Jawaharlal Nehru University, New Delhi",Computer Science & Engineering,Group 1,OPEN,526,526
740,National Spot Round,"Jawaharlal Nehru University, New Delhi",Computer Science & Engineering,Group 1,SC,264,264
741,National Spot Round,"Punjab Engineering College, Chandigarh",Computer Science & Engineering,Group 1,OPEN,431,413
742,National Spot Round,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,OBC-NCL,356,327
743,National Spot Round,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,EWS,377,330
744,National Spot Round,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,OPEN,432,409
745,National Spot Round,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,SC,295,295
746,National Spot Round,Central University of Rajasthan,Computer Science & Engineering,Group 1,OPEN,377,377
747,National Spot Round,"Indian Institute of Information Technology, Pune",Computer Science & Engineering,Group 1,EWS,448,448
748,National Spot Round,"Indian Institute of Information Technology, Pune",Computer Science & Engineering,Group 1,OPEN,535,493
749,National Spot Round,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,Group 1,OBC-NCL,356,356
750,National Spot Round,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,Group 1,EWS,381,381
