Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
396,Special Round 1,"National Institute of Electronics and Information Technology, Calicut",Embedded Systems,Group 1,EWS,364,364
397,Special Round 1,"National Institute of Electronics and Information Technology, Calicut",Embedded Systems,Group 1,OPEN,398,366
398,Special Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 2,SC,314,314
399,Special Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,ST,260,260
400,Special Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,OBC-NCL,464,440
401,Special Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,EWS,463,463
402,Special Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,OPEN,519,475
403,Special Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,SC,319,315
404,Special Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,ST,295,276
405,Special Round 1,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,OBC-NCL,414,389
406,Special Round 1,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,EWS,381,373
407,Special Round 1,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,OPEN,459,424
408,Special Round 1,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,SC,276,268
409,Special Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,OBC-NCL,414,401
410,Special Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,EWS,409,409
411,Special Round 1,"Jawaharlal Nehru University, New Delhi",Electronics and Communication Engineering,Group 1,OPEN,412,350
412,Special Round 1,"Jawaharlal Nehru University, New Delhi",Electronics and Communication Engineering,Group 1,SC,280,280
413,Special Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,OPEN,430,424
414,Special Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,SC,315,315
415,Special Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,ST,256,256
416,Special Round 1,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,Group 1,OBC-NCL,335,326
417,Special Round 1,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,Group 1,OPEN,381,354
418,Special Round 1,"Jawaharlal Nehru University, New Delhi",Electronics and Communication Engineering,Group 1,OBC-NCL,338,338
419,Special Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,OPEN,350,350
420,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,OBC-NCL,327,311
421,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,OPEN,389,354
422,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,SC,322,322
423,Special Round 1,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,OBC-NCL,471,463
424,Special Round 1,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,EWS,495,495
425,Special Round 1,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,OPEN,574,502
426,Special Round 1,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,SC,311,310
427,Special Round 1,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,ST,288,276
428,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,OBC-NCL,377,311
429,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,OPEN,502,418
430,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,SC,333,243
431,Special Round 1,National Institute of Technology Hamirpur,Energy Technology,Group 1,SC,206,206
432,Special Round 1,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,OBC-NCL,553,522
433,Special Round 1,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,EWS,545,538
434,Special Round 1,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,OPEN,573,553
435,Special Round 1,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,SC,355,335
436,Special Round 1,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,ST,311,311
437,Special Round 1,"National Institute of Technology, Warangal",Engineering Structures,Group 1,OBC-NCL,438,393
438,Special Round 1,"National Institute of Technology, Warangal",Engineering Structures,Group 1,EWS,412,412
439,Special Round 1,"National Institute of Technology, Warangal",Engineering Structures,Group 1,OPEN,468,457
440,Special Round 1,"National Institute of Technology, Warangal",Engineering Structures,Group 1,SC,347,328
441,Special Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,OPEN,456,352
442,Special Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,SC,298,275
443,Special Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,ST,280,280
444,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Environmental Engineering,Group 1,OBC-NCL,336,336
445,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Environmental Engineering,Group 1,OPEN,366,366
446,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Environmental Engineering,Group 1,OPEN,382,374
447,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,Group 1,OPEN,423,370
448,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,Group 1,SC,283,283
449,Special Round 1,"Punjab Engineering College, Chandigarh",Environmental Engineering,Group 1,OPEN,407,407
450,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,ST,252,252
451,Special Round 1,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,OBC-NCL,370,336
452,Special Round 1,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,OPEN,412,388
453,Special Round 1,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,SC,298,283
454,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,Group 1,OPEN,359,359
455,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,Group 1,SC,269,269
456,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,OBC-NCL,415,397
457,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 2,OBC-NCL,324,324
458,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,EWS,355,348
459,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,OPEN,574,438
460,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 2,OPEN,441,415
461,Special Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,SC,423,330
462,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,SC,303,283
463,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,ST,396,256
464,Special Round 1,National Institute of Technology Patna,Environmental Engineering,Group 1,OPEN,407,407
465,Special Round 1,"National Institute of Technology, Kurukshetra",Environmental Engineering,Group 1,SC,262,262
466,Special Round 1,"National Institute of Technology, Rourkela",Environmental Engineering,Group 1,OBC-NCL,332,324
467,Special Round 1,"National Institute of Technology, Rourkela",Environmental Engineering,Group 1,SC,282,282
468,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Environmental Engineering,Group 1,SC,340,299
469,Special Round 1,National Institute of Technology Calicut,Environmental Engineering,Group 1,OBC-NCL,333,333
470,Special Round 1,National Institute of Technology Calicut,Environmental Engineering,Group 1,OPEN,434,392
471,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,OBC-NCL,385,337
472,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,EWS,385,340
473,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,OPEN,477,397
474,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Excavation Engineering,Group 1,SC,322,322
475,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 1,OBC-NCL,342,342
476,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,OBC-NCL,354,338
477,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,EWS,319,319
478,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 1,OPEN,459,459
479,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,OPEN,425,358
480,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 3,OPEN,429,409
481,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,SC,330,330
482,Special Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,Group 2,ST,244,244
483,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Fluids Engineering,Group 1,OPEN,385,385
484,Special Round 1,"National Institute of Technology, Rourkela",Food Process Engineering,Group 1,OPEN,410,410
485,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Geotechnical Engineering,Group 1,OPEN,427,427
486,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Geotechnical Engineering,Group 1,SC,256,256
487,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Geotechnical Engineering,Group 1,OPEN,355,355
488,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Geotechnical Engineering,Group 1,SC,299,291
489,Special Round 1,National Institute of Technology Calicut,Geotechnical Engineering,Group 1,OBC-NCL,370,322
490,Special Round 1,National Institute of Technology Calicut,Geotechnical Engineering,Group 1,OPEN,498,374
491,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,Group 1,OPEN,355,355
492,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Geotechnical Engineering,Group 1,SC,264,258
493,Special Round 1,National Institute of Technology Patna,Geotechnical Engineering,Group 1,OBC-NCL,341,341
494,Special Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,Group 1,OBC-NCL,385,344
495,Special Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,Group 1,EWS,348,348
496,Special Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,Group 1,OPEN,416,389
497,Special Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,Group 1,SC,293,293
498,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Geotechnical Engineering,Group 1,SC,295,295
499,Special Round 1,National Institute of Technology Calicut,Geotechnical Engineering,Group 1,SC,291,291
500,Special Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,Group 1,SC,249,249
501,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Geotechnical Engineering,Group 1,OBC-NCL,385,332
502,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Geotechnical Engineering,Group 1,OPEN,401,393
503,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Geotechnical Engineering,Group 1,SC,279,279
504,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Geotechnical Engineering,Group 1,ST,283,283
505,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Geoinformatics,Group 1,OBC-NCL,327,327
506,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Geoinformatics,Group 1,EWS,356,330
507,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Geoinformatics,Group 1,OPEN,549,393
508,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Geoinformatics,Group 1,SC,299,261
509,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,Group 1,OPEN,515,381
510,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,Group 1,SC,247,247
511,Special Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Geoinformatics,Group 1,SC,258,258
512,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,Group 1,ST,235,235
513,Special Round 1,"National Institute of Technology, Warangal",Geoinformatics,Group 1,OBC-NCL,344,314
514,Special Round 1,"National Institute of Technology, Warangal",Geoinformatics,Group 1,OPEN,464,356
515,Special Round 1,"National Institute of Technology, Warangal",Geoinformatics,Group 1,SC,301,272
516,Special Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Geoinformatics,Group 1,OBC-NCL,378,378
517,Special Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Geoinformatics,Group 1,EWS,372,372
518,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Geoinformatics & Its Applications,Group 1,OPEN,373,373
519,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Geoinformatics & Its Applications,Group 1,SC,273,273
520,Special Round 1,"National Institute of Technology, Rourkela",Metallurgical & Materials Engineering,Group 1,OPEN,388,388
521,Special Round 1,"National Institute of Technology, Rourkela",Metallurgical & Materials Engineering,Group 1,SC,217,217
522,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mechatronics,Group 1,OPEN,375,375
523,Special Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Mechatronics,Group 1,OPEN,360,360
524,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Heat Power Engineering,Group 1,SC,235,235
525,Special Round 1,National Institute of Technology Calicut,High Voltage Engineering,Group 1,OBC-NCL,342,322
526,Special Round 1,National Institute of Technology Calicut,High Voltage Engineering,Group 1,OPEN,358,354
527,Special Round 1,National Institute of Technology Calicut,High Voltage Engineering,Group 1,SC,288,275
528,Special Round 1,National Institute of Technology Calicut,High Voltage Engineering,Group 1,ST,252,252
529,Special Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information and Cyber Security,Group 1,OBC-NCL,466,448
530,Special Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information and Cyber Security,Group 1,EWS,460,460
531,Special Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information and Cyber Security,Group 1,OPEN,502,473
532,Special Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information and Cyber Security,Group 1,SC,318,318
533,Special Round 1,National Institute of Technology Calicut,Industrial Power & Automation,Group 1,OBC-NCL,342,319
534,Special Round 1,National Institute of Technology Calicut,Industrial Power & Automation,Group 1,OPEN,370,358
535,Special Round 1,National Institute of Technology Calicut,Industrial Power & Automation,Group 1,SC,283,275
536,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Industrial Biotechnology,Group 1,OBC-NCL,441,396
537,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Industrial Biotechnology,Group 1,EWS,396,370
538,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Industrial Biotechnology,Group 1,OPEN,513,461
539,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Industrial Biotechnology,Group 1,SC,265,213
540,Special Round 1,"National Institute of Technology, Rourkela",Industrial Ceramics,Group 1,OPEN,393,358
541,Special Round 1,"National Institute of Technology, Rourkela",Industrial Design,Group 1,OBC-NCL,334,334
542,Special Round 1,"National Institute of Technology, Rourkela",Industrial Design,Group 1,OPEN,359,359
543,Special Round 1,"National Institute of Technology, Rourkela",Industrial Design,Group 1,SC,232,232
544,Special Round 1,"National Institute of Technology, Silchar",Instrumentation Engineering,Group 1,OPEN,370,370
545,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 1,OBC-NCL,343,338
546,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 2,OBC-NCL,340,340
547,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 1,OPEN,480,473
548,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 2,OPEN,389,389
549,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 1,SC,231,231
550,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 2,SC,295,295
551,Special Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,Group 1,OBC-NCL,320,320
552,Special Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,Group 1,EWS,342,342
553,Special Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,Group 1,OPEN,518,373
554,Special Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,Group 2,OPEN,359,359
555,Special Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,Group 1,SC,296,296
556,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 2,SC,291,291
557,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 4,SC,294,294
558,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 3,ST,256,256
559,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 1,EWS,346,346
560,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 1,OPEN,454,454
561,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 2,OPEN,433,433
562,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 3,OPEN,499,467
563,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 4,OPEN,445,445
564,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 5,OPEN,593,593
565,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 1,OBC-NCL,405,378
566,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 3,OBC-NCL,428,428
567,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 4,OBC-NCL,397,397
568,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,Group 5,OBC-NCL,498,464
569,Special Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 1,OBC-NCL,374,342
570,Special Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 2,OBC-NCL,351,351
571,Special Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 1,EWS,354,328
572,Special Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 1,OPEN,425,382
573,Special Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 2,OPEN,373,373
574,Special Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 1,SC,283,283
575,Special Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 2,ST,231,231
576,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Information Security,Group 1,OBC-NCL,535,500
577,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Information Security,Group 1,EWS,549,527
578,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Information Security,Group 1,OPEN,572,555
579,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Information Security,Group 1,SC,397,393
580,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,OBC-NCL,614,597
581,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,EWS,615,592
582,Special Round 1,"National Institute of Technology, Rourkela",Information Security,Group 1,OPEN,658,631
583,Special Round 1,"National Institute of Technology, Rourkela",Information Security,Group 1,SC,454,453
584,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,OPEN,635,618
585,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,OPEN-PwD,364,364
586,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,SC,440,440
587,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,ST,306,304
588,Special Round 1,"National Institute of Technology, Rourkela",Information Security,Group 1,OBC-NCL,625,612
589,Special Round 1,"National Institute of Technology, Rourkela",Information Security,Group 1,EWS,614,606
590,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,OBC-NCL,655,628
591,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,EWS,664,656
592,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,OPEN,694,678
593,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,SC,509,493
594,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,ST,364,364
595,Special Round 1,National Institute of Technology Raipur,Information Technology,Group 1,OBC-NCL,468,443
596,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,SC,364,327
597,Special Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information Technology,Group 1,OBC-NCL,481,464
598,Special Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information Technology,Group 1,EWS,464,464
599,Special Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information Technology,Group 1,OPEN,529,486
600,Special Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information Technology,Group 1,SC,341,341
601,Special Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information Technology,Group 1,ST,252,252
602,Special Round 1,National Institute of Technology Raipur,Information Technology,Group 3,OPEN,483,483
603,Special Round 1,National Institute of Technology Raipur,Information Technology,Group 2,SC,370,370
604,Special Round 1,National Institute of Technology Raipur,Information Technology,Group 1,ST,314,314
605,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,OBC-NCL,433,420
606,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,EWS,476,476
607,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,OPEN,535,479
608,Special Round 1,National Institute of Technology Raipur,Information Technology,Group 2,OBC-NCL,493,493
609,Special Round 1,National Institute of Technology Raipur,Information Technology,Group 3,OBC-NCL,479,479
610,Special Round 1,National Institute of Technology Raipur,Information Technology,Group 1,EWS,469,469
611,Special Round 1,National Institute of Technology Raipur,Information Technology,Group 2,EWS,448,448
612,Special Round 1,National Institute of Technology Raipur,Information Technology,Group 1,OPEN,506,483
613,Special Round 1,National Institute of Technology Raipur,Information Technology,Group 2,OPEN,506,506
614,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Industrial Engineering & Management,Group 1,EWS,356,356
615,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Industrial Engineering & Management,Group 1,OPEN,414,390
616,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Industrial Engineering & Management,Group 1,SC,261,260
617,Special Round 1,National Institute of Technology Calicut,Industrial Engineering & Management,Group 1,OBC-NCL,328,328
618,Special Round 1,National Institute of Technology Calicut,Industrial Engineering & Management,Group 1,OPEN,434,383
619,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Engineering & Management,Group 1,OBC-NCL,456,414
620,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Engineering & Management,Group 1,EWS,399,335
621,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Engineering & Management,Group 1,OPEN,591,486
622,Special Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Engineering & Management,Group 1,SC,343,285
623,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Industrial Engineering and Data Analytics,Group 1,OBC-NCL,427,410
624,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Industrial Engineering and Data Analytics,Group 1,EWS,419,419
625,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Industrial Engineering and Data Analytics,Group 1,OPEN,477,444
626,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Industrial Engineering and Data Analytics,Group 1,SC,327,327
627,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Integrated Power Systems,Group 1,OBC-NCL,322,322
628,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,SC,404,331
629,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,SC,390,390
630,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,OBC-NCL,555,553
631,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 2,OBC-NCL,528,528
632,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,OBC-NCL,528,521
633,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,OPEN,625,618
634,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 2,OPEN,573,566
635,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,OPEN,553,549
636,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Materials Science and Engineering,Group 1,SC,226,226
637,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Engineering Mechanics and Design,Group 1,OPEN,480,480
638,Special Round 1,National Institute of Technology Calicut,Machine Design,Group 1,OBC-NCL,452,421
639,Special Round 1,National Institute of Technology Calicut,Machine Design,Group 1,EWS,397,397
640,Special Round 1,National Institute of Technology Calicut,Machine Design,Group 1,OPEN,528,459
641,Special Round 1,National Institute of Technology Calicut,Machine Design,Group 1,SC,297,297
642,Special Round 1,"National Institute of Technology, Warangal",Machine Design,Group 1,OBC-NCL,497,463
643,Special Round 1,"National Institute of Technology, Warangal",Machine Design,Group 1,EWS,456,411
644,Special Round 1,"National Institute of Technology, Warangal",Machine Design,Group 1,OPEN,584,501
645,Special Round 1,"National Institute of Technology, Warangal",Machine Design,Group 1,SC,321,314
646,Special Round 1,"National Institute of Technology, Warangal",Machine Design,Group 1,ST,290,290
647,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,Group 1,OPEN,380,380
648,Special Round 1,"Punjab Engineering College, Chandigarh",Mechanical Engineering,Group 1,SC,261,261
649,Special Round 1,National Institute of Technology Calicut,Manufacturing Technology,Group 1,OPEN,355,355
650,Special Round 1,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,Group 1,OBC-NCL,421,368
651,Special Round 1,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,Group 1,EWS,335,335
652,Special Round 1,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,Group 1,OPEN,515,439
653,Special Round 1,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,Group 1,SC,238,232
654,Special Round 1,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Manufacturing Technology,Group 1,OBC-NCL,326,326
655,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Microelectronics & VLSI Design,Group 1,OBC-NCL,573,545
656,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Microelectronics & VLSI Design,Group 1,EWS,565,561
657,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Microelectronics & VLSI Design,Group 1,OPEN,612,583
658,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Microelectronics & VLSI Design,Group 1,SC,400,380
659,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Microelectronics & VLSI Design,Group 1,ST,299,295
660,Special Round 1,National Institute of Technology Calicut,Microelectronics & VLSI Design,Group 1,OBC-NCL,584,569
661,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,Group 1,OBC-NCL,381,340
662,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,Group 1,EWS,329,328
