Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
361,Special Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Computer Science and Engineering,Group 1,OPEN,529,529
362,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,OBC-NCL,436,436
363,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,EWS,450,450
364,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,OPEN,481,479
365,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,SC,338,338
366,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,OBC-NCL,417,410
367,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,EWS,410,410
368,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,OPEN,460,448
369,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,SC,298,298
370,Special Round 2,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,EWS,405,405
371,Special Round 2,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,OPEN,475,459
372,Special Round 2,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,OBC-NCL,516,514
373,Special Round 2,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,EWS,518,518
374,Special Round 2,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,OPEN,556,549
375,Special Round 2,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,SC,381,373
376,Special Round 2,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,Group 1,SC,235,235
377,Special Round 2,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,Group 1,SC,255,255
378,Special Round 2,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,Group 2,SC,255,255
379,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,OBC-NCL,381,370
380,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,OPEN,446,443
381,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,SC,289,284
382,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,OBC-NCL,370,364
383,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,EWS,364,364
384,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,OPEN,433,426
385,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,OBC-NCL,354,327
386,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,EWS,323,323
387,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,OPEN,403,389
388,Special Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,SC,261,261
389,Special Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 1,OBC-NCL,432,432
390,Special Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 2,OBC-NCL,420,420
391,Special Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 3,OBC-NCL,414,414
392,Special Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 2,OPEN,444,444
393,Special Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 3,OPEN,430,416
394,Special Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 2,SC,340,295
395,Special Round 2,National Institute of Technology Sikkim,M.Tech in Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,377,377
396,Special Round 2,National Institute of Technology Sikkim,M.Tech in Artificial Intelligence and Machine Learning,Group 1,OPEN,423,423
397,Special Round 2,National Institute of Technology Sikkim,M.Tech in VLSI and Embedded Systems,Group 1,SC,237,237
398,Special Round 2,Indian Institute of Information Technology (IIIT) Surat,Electronics and Communication Engineering (VLSI),Group 1,SC,252,252
399,Special Round 2,"National Institute of Technology, Silchar",Power Electronics and Drives,Group 1,SC,249,249
400,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,Group 1,OBC-NCL,380,359
401,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,Group 1,OPEN,432,421
402,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,Group 1,OBC-NCL,378,355
403,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,Group 1,OPEN,404,404
404,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,Group 1,OBC-NCL,359,359
405,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,Group 1,EWS,314,314
406,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,Group 1,OPEN,425,425
407,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Digital Signal Processing,Group 1,OBC-NCL,374,342
408,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Digital Signal Processing,Group 1,OPEN,436,436
409,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",RF and Microwave Engineering,Group 1,SC,256,246
410,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,OBC-NCL,422,422
411,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,EWS,370,370
412,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,OPEN,452,440
413,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,Group 1,OPEN,354,354
414,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,Group 1,SC,233,233
415,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,Group 1,OBC-NCL,327,327
416,Special Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,Group 1,EWS,370,370
417,Special Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 2,OBC-NCL,404,404
418,Special Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,OBC-NCL,338,335
419,Special Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 2,OPEN,477,477
420,Special Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,OPEN,397,380
421,Special Round 2,"National Institute of Technology Karnataka, Surathkal",POWER ELECTRONICS AND CONTROL,Group 1,OBC-NCL,488,480
422,Special Round 2,"National Institute of Technology Karnataka, Surathkal",POWER ELECTRONICS AND CONTROL,Group 1,OPEN,523,523
423,Special Round 2,"National Institute of Technology Karnataka, Surathkal",POWER ELECTRONICS AND CONTROL,Group 1,SC,378,336
424,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,Group 1,SC,252,252
425,Special Round 2,National Institute of Technology Delhi,Civil and Infrastructure Engineering,Group 1,OBC-NCL,332,332
426,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Signal Processing and AI),Group 1,OPEN,398,398
427,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Semiconductor Chip Design),Group 1,OBC-NCL,335,335
428,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Semiconductor Chip Design),Group 1,OPEN,393,389
429,Special Round 2,National Institute of Technology Durgapur,AI and Data Analytics in Process Engg,Group 1,OBC-NCL,477,459
430,Special Round 2,National Institute of Technology Durgapur,AI and Data Analytics in Process Engg,Group 1,EWS,481,481
431,Special Round 2,National Institute of Technology Durgapur,AI and Data Analytics in Process Engg,Group 1,OPEN,499,493
432,Special Round 2,National Institute of Technology Durgapur,AI and Data Analytics in Process Engg,Group 1,ST,269,269
433,Special Round 2,National Institute of Technology Durgapur,Robotics & Artificial Intelligence,Group 1,SC,281,281
434,Special Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Autonomous Systems and Machine Intelligence,Group 1,OPEN,431,428
435,Special Round 2,Maulana Azad National Institute of Technology Bhopal,M Tech (Infrastructure Engineering and Construction Management),Group 1,SC,256,256
436,Special Round 2,"National Institute of Electronics and Information Technology, Calicut",Electronics Design technology,Group 1,OPEN,373,350
437,Special Round 2,"National Institute of Electronics and Information Technology, Calicut",Electronics Design technology,Group 1,SC,261,261
438,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,SC,324,324
439,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,436,427
440,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,EWS,420,420
441,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,OPEN,477,477
442,Special Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,400,400
443,Special Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,EWS,389,387
444,Special Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,OPEN,439,432
445,Special Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,SC,314,314
446,Special Round 2,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,Group 1,OBC-NCL,328,323
447,Special Round 2,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,Group 1,OPEN,360,354
448,Special Round 2,National Institute of Technology Agartala,Cyber Security,Group 1,OBC-NCL,381,364
449,Special Round 2,National Institute of Technology Agartala,Cyber Security,Group 1,OPEN,426,417
450,Special Round 2,National Institute of Technology Agartala,Cyber Security,Group 1,SC,298,298
451,Special Round 2,National Institute of Technology Patna,Cyber Security,Group 1,OBC-NCL,436,429
452,Special Round 2,National Institute of Technology Patna,Cyber Security,Group 1,EWS,433,433
453,Special Round 2,National Institute of Technology Patna,Cyber Security,Group 1,OPEN,460,448
454,Special Round 2,National Institute of Technology Patna,Cyber Security,Group 1,SC,323,323
455,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,OBC-NCL,381,360
456,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,OPEN,469,456
457,Special Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OBC-NCL,420,420
458,Special Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,SC,338,338
459,Special Round 2,Indian Institute of Information Technology (IIIT) Surat,Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OBC-NCL,368,356
460,Special Round 2,Indian Institute of Information Technology (IIIT) Surat,Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 2,OBC-NCL,354,354
461,Special Round 2,Indian Institute of Information Technology (IIIT) Surat,Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,EWS,357,357
462,Special Round 2,Indian Institute of Information Technology (IIIT) Surat,Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OPEN,435,426
463,Special Round 2,Indian Institute of Information Technology (IIIT) Surat,Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 2,OPEN,423,418
464,Special Round 2,Indian Institute of Information Technology (IIIT) Surat,Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,SC,301,301
465,Special Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,Group 1,OBC-NCL,362,362
466,Special Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,Group 1,OPEN,409,385
467,Special Round 2,National Institute of Technology Andhra Pradesh,Advanced Communication Systems and Signal Processing,Group 1,OBC-NCL,330,330
468,Special Round 2,National Institute of Technology Andhra Pradesh,Advanced Communication Systems and Signal Processing,Group 1,OPEN,362,362
469,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,Group 1,OBC-NCL,486,477
470,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,Group 1,EWS,464,464
471,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,Group 1,OPEN,516,516
472,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,Group 1,SC,341,341
473,Special Round 2,"National Institute of Technology, Warangal",Automobile Engineering,Group 1,OPEN,366,366
474,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Artificial Intelligence,Group 1,OBC-NCL,483,473
475,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Artificial Intelligence,Group 1,EWS,481,481
476,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Artificial Intelligence,Group 1,OPEN,526,509
477,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Artificial Intelligence,Group 1,SC,356,339
478,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 1,OBC-NCL,542,527
479,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 2,OBC-NCL,413,413
480,Special Round 2,"Indian Institute of Information Technology, Vadodara, Diu Campus",Artificial Intelligence,Group 1,OBC-NCL,377,360
481,Special Round 2,"Indian Institute of Information Technology, Vadodara, Diu Campus",Artificial Intelligence,Group 1,OPEN,417,415
482,Special Round 2,"National Institute of Electronics and Information Technology, Aurangabad",Artificial Intelligence,Group 2,OPEN,364,352
483,Special Round 2,University of Hyderabad,Artificial Intelligence,Group 1,OBC-NCL,381,381
484,Special Round 2,University of Hyderabad,Artificial Intelligence,Group 1,EWS,343,343
485,Special Round 2,National Institute of Technology Agartala,Artificial Intelligence,Group 1,SC,317,317
486,Special Round 2,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,OBC-NCL,452,450
487,Special Round 2,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,EWS,466,463
488,Special Round 2,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,OPEN,493,491
489,Special Round 2,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Artificial Intelligence,Group 1,OPEN,443,443
490,Special Round 2,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Artificial Intelligence,Group 1,SC,260,260
491,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 2,EWS,380,380
492,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 2,OPEN,506,506
493,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 1,ST,284,284
494,Special Round 2,National Institute of Technology Agartala,Artificial Intelligence,Group 1,OBC-NCL,398,398
495,Special Round 2,National Institute of Technology Agartala,Artificial Intelligence,Group 1,EWS,381,381
496,Special Round 2,National Institute of Technology Agartala,Artificial Intelligence,Group 1,OPEN,443,435
497,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Automation and Robotics,Group 1,OBC-NCL,406,393
498,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Automation and Robotics,Group 1,EWS,404,404
499,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Automation and Robotics,Group 1,OBC-NCL,360,321
500,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Automation and Robotics,Group 1,EWS,343,343
501,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Automation and Robotics,Group 1,OPEN,397,397
502,Special Round 2,"National Institute of Technology, Warangal",Advanced Communication Systems,Group 1,OBC-NCL,459,456
503,Special Round 2,"National Institute of Technology, Warangal",Advanced Communication Systems,Group 1,EWS,479,456
504,Special Round 2,"National Institute of Technology, Warangal",Advanced Communication Systems,Group 1,OPEN,487,479
505,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (UAVs),Group 1,OPEN,373,373
506,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (UAVs),Group 1,SC,231,231
507,Special Round 2,"National Institute of Technology, Rourkela",Biomedical Engineering,Group 1,OBC-NCL,340,340
508,Special Round 2,"National Institute of Technology, Rourkela",Biomedical Engineering,Group 1,OPEN,443,441
509,Special Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Biomedical Engineering,Group 1,EWS,340,340
510,Special Round 2,National Institute of Technology Agartala,Biotechnology & Biochemical Engineering,Group 1,OPEN,356,356
511,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Bioinformatics,Group 1,OBC-NCL,311,311
512,Special Round 2,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,OBC-NCL,514,503
513,Special Round 2,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,EWS,523,509
514,Special Round 2,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,OPEN,556,546
515,Special Round 2,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,SC,381,381
516,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Biotechnology,Group 1,OPEN,389,350
517,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Biotechnology,Group 1,OBC-NCL,311,311
518,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Biotechnology,Group 1,OPEN,392,392
519,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Biotechnology,Group 1,OBC-NCL,324,324
520,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Biotechnology,Group 1,OPEN,422,422
521,Special Round 2,"National Institute of Technology, Rourkela",Biotechnology,Group 1,OBC-NCL,376,376
522,Special Round 2,"National Institute of Technology, Rourkela",Biotechnology,Group 1,EWS,337,337
523,Special Round 2,"National Institute of Technology, Rourkela",Biotechnology,Group 1,OPEN,474,454
524,Special Round 2,"National Institute of Technology, Warangal",Biotechnology,Group 1,OBC-NCL,377,363
525,Special Round 2,"National Institute of Technology, Warangal",Smart Electric Grid,Group 1,OBC-NCL,362,358
526,Special Round 2,"National Institute of Technology, Warangal",Smart Electric Grid,Group 1,OPEN,393,393
527,Special Round 2,"National Institute of Technology, Rourkela",Control & Automation,Group 1,OBC-NCL,346,342
528,Special Round 2,"National Institute of Technology, Rourkela",Control & Automation,Group 1,OPEN,397,378
529,Special Round 2,"National Institute of Technology, Rourkela",Control & Automation,Group 1,SC,280,279
530,Special Round 2,"National Institute of Technology, Warangal",Control & Automation,Group 4,OBC-NCL,405,405
531,Special Round 2,"National Institute of Technology, Warangal",Control & Automation,Group 3,EWS,444,444
532,Special Round 2,"National Institute of Technology, Warangal",Control & Automation,Group 1,OPEN,433,433
533,Special Round 2,"National Institute of Technology, Warangal",Control & Automation,Group 3,OPEN,463,463
534,Special Round 2,"National Institute of Technology, Warangal",Control & Automation,Group 4,OPEN,422,422
535,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,OBC-NCL,628,620
536,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,EWS,643,641
537,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,OPEN,668,650
538,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,SC,506,506
539,Special Round 2,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,OPEN,428,428
540,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,OBC-NCL,322,322
541,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,OPEN,358,355
542,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,SC,252,252
543,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,OBC-NCL,360,340
544,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,OPEN,385,377
545,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,SC,268,268
546,Special Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Communication Engineering & Signal Processing,Group 1,OPEN,381,377
547,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,OBC-NCL,445,431
548,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,OPEN,363,363
549,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,SC,284,264
550,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,OBC-NCL,363,355
551,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,OPEN,400,400
552,Special Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,OBC-NCL,393,393
553,Special Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,OPEN,480,480
554,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,OBC-NCL,340,328
555,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,EWS,333,333
556,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,OPEN,486,483
557,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,SC,344,344
558,Special Round 2,"National Institute of Technology, Rourkela",Construction Technology and Management,Group 1,OBC-NCL,370,370
559,Special Round 2,"National Institute of Technology, Rourkela",Construction Technology and Management,Group 1,OPEN,393,389
560,Special Round 2,"National Institute of Technology, Kurukshetra",Control System,Group 1,OBC-NCL,338,338
561,Special Round 2,"National Institute of Technology, Kurukshetra",Control System,Group 1,OPEN,366,366
562,Special Round 2,"National Institute of Technology, Kurukshetra",Control System,Group 1,SC,260,260
563,Special Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,OBC-NCL,577,560
564,Special Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,OPEN,602,597
565,Special Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,SC,423,423
566,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,EWS,704,702
567,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,OPEN,714,706
568,Special Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,SC,529,529
569,Special Round 2,"Punjab Engineering College, Chandigarh",Computer Science & Information Security,Group 1,OPEN,429,429
570,Special Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,OBC-NCL,354,325
571,Special Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,OPEN,377,354
572,Special Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,SC,246,246
573,Special Round 2,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,OBC-NCL,454,436
574,Special Round 2,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,ST,260,260
575,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OBC-NCL,479,471
576,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,EWS,483,483
577,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OPEN,506,495
578,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,SC,345,345
579,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,ST,276,276
580,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Communication Systems,Group 1,OBC-NCL,338,330
581,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Communication Systems,Group 1,OPEN,366,358
582,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Communication Systems,Group 1,SC,268,268
583,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,OBC-NCL,412,393
584,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,EWS,385,381
585,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,OPEN,424,412
586,Special Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,ST,299,299
587,Special Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,EWS,385,320
588,Special Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,OPEN,412,412
589,Special Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,OBC-NCL,514,504
590,Special Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,EWS,518,518
591,Special Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,OPEN,538,534
592,Special Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,SC,354,354
593,Special Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,OBC-NCL,389,377
594,Special Round 2,National Institute of Technology Andhra Pradesh,Computer Science and Data Analytics,Group 1,OBC-NCL,443,420
595,Special Round 2,National Institute of Technology Andhra Pradesh,Computer Science and Data Analytics,Group 1,EWS,410,410
596,Special Round 2,National Institute of Technology Andhra Pradesh,Computer Science and Data Analytics,Group 1,OPEN,460,460
597,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,OBC-NCL,456,448
598,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,EWS,456,453
599,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,OPEN,493,483
600,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,SC,334,327
601,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,ST,244,244
602,Special Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,OPEN,708,702
603,Special Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,SC,510,510
604,Special Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,OBC-NCL,693,648
605,Special Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,EWS,688,678
