Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
260,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,Group 1,OPEN,389,385
261,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,Group 1,SC,275,268
262,Round 3,National Institute of Technology Raipur,Medical Devices with a specialization in Critical Care and IVD,Group 2,OBC-NCL,377,377
263,Round 3,National Institute of Technology Raipur,Medical Devices with a specialization in Critical Care and IVD,Group 3,OBC-NCL,350,330
264,Round 3,National Institute of Technology Raipur,Medical Devices with a specialization in Critical Care and IVD,Group 2,OPEN,413,398
265,Round 3,National Institute of Technology Raipur,Medical Devices with a specialization in Critical Care and IVD,Group 3,OPEN,398,398
266,Round 3,National Institute of Technology Raipur,Medical Devices with a specialization in Critical Care and IVD,Group 1,SC,221,221
267,Round 3,National Institute of Technology Uttarakhand,Signal Processing and Communication System,Group 1,OBC-NCL,315,315
268,Round 3,National Institute of Technology Uttarakhand,Signal Processing and Communication System,Group 1,OPEN,358,350
269,Round 3,National Institute of Technology Delhi,Civil and Infrastructure Engineering,Group 1,OBC-NCL,344,344
270,Round 3,National Institute of Technology Delhi,Civil and Infrastructure Engineering,Group 1,SC,287,287
271,Round 3,National Institute of Technology Delhi,Civil and Infrastructure Engineering,Group 1,ST,275,275
272,Round 3,"Indian Institute of Information Technology, Una",M. Tech. Microelectronics and VLSI Design,Group 1,OPEN,358,358
273,Round 3,"Indian Institute of Information Technology, Una",M. Tech. Microelectronics and VLSI Design,Group 1,SC,236,236
274,Round 3,Malaviya National Institute of Technology Jaipur,Chemical Engineering and Sustainable Technology,Group 1,SC,217,217
275,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Defence and Space Electronics),Group 1,OPEN,401,395
276,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Defence and Space Electronics),Group 1,SC,280,280
277,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Signal Processing and AI),Group 1,OBC-NCL,350,350
278,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Signal Processing and AI),Group 1,OPEN,397,397
279,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Semiconductor Chip Design),Group 1,OBC-NCL,354,354
280,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Semiconductor Chip Design),Group 1,OPEN,444,420
281,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Industrial Systems Engineering,Group 1,SC,231,231
282,Round 3,National Institute of Technology Durgapur,AI and Data Analytics in Process Engg,Group 1,OBC-NCL,535,535
283,Round 3,National Institute of Technology Durgapur,AI and Data Analytics in Process Engg,Group 1,EWS,526,526
284,Round 3,National Institute of Technology Durgapur,AI and Data Analytics in Process Engg,Group 1,OPEN,549,542
285,Round 3,National Institute of Technology Durgapur,Robotics & Artificial Intelligence,Group 1,OBC-NCL,370,370
286,Round 3,National Institute of Technology Durgapur,Robotics & Artificial Intelligence,Group 1,OPEN,393,385
287,Round 3,National Institute of Technology Durgapur,Sustainable Materials & Technology,Group 1,SC,226,226
288,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Autonomous Systems and Machine Intelligence,Group 1,OBC-NCL,436,436
289,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Autonomous Systems and Machine Intelligence,Group 1,EWS,436,436
290,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Autonomous Systems and Machine Intelligence,Group 1,OPEN,489,482
291,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Autonomous Systems and Machine Intelligence,Group 1,ST,248,248
292,Round 3,"National Institute of Technical Teachers Training & Research, Kolkata",Artificial Intelligence and Machine Learning with Pedagogy,Group 1,OPEN,354,354
293,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Dual Degree Program M.Tech. (CSE) + Ph.D. in CSE,Group 1,OPEN,483,479
294,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Dual Degree Program M.Tech. (IT) + Ph.D. in IT,Group 1,EWS,402,402
295,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Dual Degree Program M.Tech. (IT) + Ph.D. in IT,Group 1,OPEN,469,469
296,Round 3,"National Institute of Technical Teacher’s Training and Research (NITTTR), Bhopal",M. Tech. in Computer Science and Engineering (Bigdata Analytics),Group 1,OBC-NCL,343,327
297,Round 3,"National Institute of Technical Teacher’s Training and Research (NITTTR), Bhopal",M. Tech. in Computer Science and Engineering (Bigdata Analytics),Group 1,EWS,357,357
298,Round 3,"National Institute of Technical Teacher’s Training and Research (NITTTR), Bhopal",M. Tech. in Computer Science and Engineering (Bigdata Analytics),Group 1,OPEN,407,381
299,Round 3,"National Institute of Technical Teacher’s Training and Research (NITTTR), Bhopal",M. Tech. in Computer Science and Engineering (Bigdata Analytics),Group 1,SC,271,271
300,Round 3,"National Institute of Technical Teacher’s Training and Research (NITTTR), Bhopal",M. Tech. in VLSI & Microelectronics,Group 1,SC,236,236
301,Round 3,Maulana Azad National Institute of Technology Bhopal,M Plan (Real Estate Planning),Group 1,OBC-NCL,322,322
302,Round 3,Maulana Azad National Institute of Technology Bhopal,M Plan (Real Estate Planning),Group 1,SC,243,243
303,Round 3,Maulana Azad National Institute of Technology Bhopal,M Plan (Real Estate Planning),Group 1,ST,116,116
304,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Water Resources Engineering and Geoinformatics,Group 1,SC,241,241
305,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mining and Mineral Engineering,Group 1,SC,250,250
306,Round 3,"National Institute of Electronics and Information Technology, Calicut",Electronics Design technology,Group 1,OBC-NCL,364,358
307,Round 3,"National Institute of Electronics and Information Technology, Calicut",Electronics Design technology,Group 1,EWS,393,393
308,Round 3,"National Institute of Electronics and Information Technology, Calicut",Electronics Design technology,Group 1,OPEN,428,416
309,Round 3,"National Institute of Electronics and Information Technology, Calicut",Electronics Design technology,Group 1,SC,288,276
310,Round 3,"National Institute of Electronics and Information Technology, Calicut",Electronics Design technology,Group 1,ST,244,244
311,Round 3,"National Institute of Electronics and Information Technology, Calicut",Automotive Electronics,Group 1,OBC-NCL,326,326
312,Round 3,"National Institute of Electronics and Information Technology, Calicut",Automotive Electronics,Group 1,OPEN,357,357
313,Round 3,"National Institute of Electronics and Information Technology, Calicut",Automotive Electronics,Group 1,SC,268,261
314,Round 3,NIELIT Deemed to be University- Ropar,Data Engineering,Group 2,OPEN,409,377
315,Round 3,NIELIT Deemed to be University- Ropar,Data Engineering,Group 2,SC,264,258
316,Round 3,NIELIT Deemed to be University Agartala,Data Engineering,Group 2,OPEN,356,350
317,Round 3,NIELIT Deemed to be University Agartala,Data Engineering,Group 2,SC,244,244
318,Round 3,NIELIT Deemed to be University- Ropar,Cyber Forensics and Information Security,Group 2,OPEN,381,352
319,Round 3,NIELIT Deemed to be University- Ropar,Cyber Forensics and Information Security,Group 2,SC,272,272
320,Round 3,NIELIT Deemed to be University- Srinagar,Cyber Forensics,Group 2,SC,237,206
321,Round 3,NIELIT Deemed to be University- Gorakhpur,VLSI and Embedded Systems Design,Group 1,SC,256,256
322,Round 3,"National Institute of Electronics and Information Technology, Aurangabad",Embedded System and VLSI Design,Group 1,SC,221,221
323,Round 3,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,473,466
324,Round 3,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,EWS,495,468
325,Round 3,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,OPEN,519,514
326,Round 3,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,SC,331,327
327,Round 3,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,460,460
328,Round 3,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,EWS,460,460
329,Round 3,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,OPEN,506,498
330,Round 3,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,SC,348,348
331,Round 3,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,Group 1,OBC-NCL,354,348
332,Round 3,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,Group 1,EWS,373,373
333,Round 3,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,Group 1,OPEN,407,405
334,Round 3,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,Group 1,SC,277,277
335,Round 3,National Institute of Technology Agartala,Cyber Security,Group 1,OBC-NCL,423,418
336,Round 3,National Institute of Technology Agartala,Cyber Security,Group 1,OPEN,468,456
337,Round 3,National Institute of Technology Agartala,Cyber Security,Group 1,SC,327,327
338,Round 3,National Institute of Technology Patna,Cyber Security,Group 1,OBC-NCL,486,479
339,Round 3,National Institute of Technology Patna,Cyber Security,Group 1,EWS,485,481
340,Round 3,National Institute of Technology Patna,Cyber Security,Group 1,OPEN,535,523
341,Round 3,"Sardar Patel University of Police, Security and Criminal Justice Jodhpur",Cyber Security,Group 1,SC,259,259
342,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,OBC-NCL,436,433
343,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,EWS,460,460
344,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,OPEN,499,486
345,Round 3,"Sardar Patel University of Police, Security and Criminal Justice Jodhpur",Cyber Security,Group 1,OBC-NCL,323,323
346,Round 3,"Sardar Patel University of Police, Security and Criminal Justice Jodhpur",Cyber Security,Group 1,OPEN,381,378
347,Round 3,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OBC-NCL,460,446
348,Round 3,Maulana Azad National Institute of Technology Bhopal,Automation and Robotics,Group 1,EWS,458,458
349,Round 3,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,EWS,456,456
350,Round 3,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OPEN,552,552
351,Round 3,Indian Institute of Information Technology (IIIT) Surat,Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OBC-NCL,443,414
352,Round 3,Indian Institute of Information Technology (IIIT) Surat,Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 2,OBC-NCL,414,414
353,Round 3,Indian Institute of Information Technology (IIIT) Surat,Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,EWS,417,417
354,Round 3,Indian Institute of Information Technology (IIIT) Surat,Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OPEN,489,481
355,Round 3,Indian Institute of Information Technology (IIIT) Surat,Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 2,OPEN,476,474
356,Round 3,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,Group 1,OBC-NCL,366,366
357,Round 3,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,Group 1,EWS,342,342
358,Round 3,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,Group 1,OPEN,416,412
359,Round 3,National Institute of Technology Andhra Pradesh,Advanced Communication Systems and Signal Processing,Group 1,OBC-NCL,354,354
360,Round 3,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,Group 1,OBC-NCL,514,514
361,Round 3,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,Group 1,EWS,526,489
362,Round 3,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,Group 1,OPEN,552,532
363,Round 3,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,Group 1,SC,360,357
364,Round 3,Maulana Azad National Institute of Technology Bhopal,Advanced Computing,Group 1,ST,277,277
365,Round 3,"National Institute of Technology, Warangal",Automobile Engineering,Group 1,OBC-NCL,383,376
366,Round 3,"National Institute of Technology, Warangal",Automobile Engineering,Group 1,OPEN,442,428
367,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (Guided Missiles),Group 1,EWS,400,400
368,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (Guided Missiles),Group 1,OPEN,414,414
369,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Artificial Intelligence,Group 1,OBC-NCL,522,514
370,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Artificial Intelligence,Group 1,EWS,518,518
371,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Artificial Intelligence,Group 1,OPEN,564,556
372,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Artificial Intelligence,Group 1,SC,400,400
373,Round 3,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 1,OBC-NCL,560,560
374,Round 3,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 2,OBC-NCL,479,479
375,Round 3,NIELIT Deemed to be University- Ropar,Artificial Intelligence,Group 2,OPEN,420,408
376,Round 3,NIELIT Deemed to be University- Ropar,Artificial Intelligence,Group 2,SC,274,274
377,Round 3,NIELIT Deemed to be University Imphal,Artificial Intelligence,Group 1,OPEN,360,350
378,Round 3,NIELIT Deemed to be University Imphal,Artificial Intelligence,Group 1,SC,260,241
379,Round 3,"National Institute of Electronics and Information Technology, Aurangabad",Artificial Intelligence,Group 2,SC,287,287
380,Round 3,"National Institute of Electronics and Information Technology, Aurangabad",Artificial Intelligence,Group 2,ST,244,244
381,Round 3,University of Hyderabad,Artificial Intelligence,Group 1,OBC-NCL,406,398
382,Round 3,University of Hyderabad,Artificial Intelligence,Group 1,OPEN,476,476
383,Round 3,University of Hyderabad,Artificial Intelligence,Group 1,ST,268,268
384,Round 3,NIELIT Deemed to be University- Ropar,Artificial Intelligence,Group 2,OBC-NCL,349,342
385,Round 3,"Indian Institute of Information Technology, Vadodara, Diu Campus",Artificial Intelligence,Group 1,EWS,398,398
386,Round 3,"Indian Institute of Information Technology, Vadodara, Diu Campus",Artificial Intelligence,Group 1,OPEN,456,456
387,Round 3,"Indian Institute of Information Technology, Vadodara, Diu Campus",Artificial Intelligence,Group 1,SC,314,314
388,Round 3,"National Institute of Electronics and Information Technology, Aurangabad",Artificial Intelligence,Group 2,OBC-NCL,370,353
389,Round 3,"National Institute of Electronics and Information Technology, Aurangabad",Artificial Intelligence,Group 2,EWS,389,380
390,Round 3,"National Institute of Electronics and Information Technology, Aurangabad",Artificial Intelligence,Group 2,OPEN,428,409
391,Round 3,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,EWS,486,481
392,Round 3,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,OPEN,542,539
393,Round 3,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,SC,374,373
394,Round 3,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Artificial Intelligence,Group 1,OBC-NCL,424,424
395,Round 3,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Artificial Intelligence,Group 1,OPEN,506,495
396,Round 3,"Indian Institute of Information Technology, Vadodara, Diu Campus",Artificial Intelligence,Group 1,OBC-NCL,413,401
397,Round 3,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 1,OPEN,606,606
398,Round 3,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 1,SC,443,443
399,Round 3,National Institute of Technology Agartala,Artificial Intelligence,Group 1,OBC-NCL,459,443
400,Round 3,National Institute of Technology Agartala,Artificial Intelligence,Group 1,OPEN,499,481
401,Round 3,National Institute of Technology Agartala,Artificial Intelligence,Group 1,SC,326,326
402,Round 3,"National Institute of Technology, Silchar",Artificial Intelligence,Group 1,OBC-NCL,503,499
403,Round 3,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,Group 1,OBC-NCL,344,344
404,Round 3,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,Group 1,OPEN,397,393
405,Round 3,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,Group 1,SC,240,240
406,Round 3,Maulana Azad National Institute of Technology Bhopal,Automation and Robotics,Group 1,OBC-NCL,453,448
407,Round 3,Maulana Azad National Institute of Technology Bhopal,Automation and Robotics,Group 1,OPEN,496,481
408,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Automation and Robotics,Group 1,OBC-NCL,379,360
409,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Automation and Robotics,Group 1,EWS,384,381
410,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Automation and Robotics,Group 1,OPEN,413,398
411,Round 3,"National Institute of Technology, Warangal",Advanced Communication Systems,Group 1,OBC-NCL,487,487
412,Round 3,"National Institute of Technology, Warangal",Advanced Communication Systems,Group 1,OPEN,510,510
413,Round 3,"National Institute of Technology, Warangal",Advanced Communication Systems,Group 1,SC,355,342
414,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (UAVs),Group 1,OBC-NCL,373,373
415,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (UAVs),Group 1,OPEN,396,394
416,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Aerospace Engineering (UAVs),Group 1,SC,256,256
417,Round 3,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Communication Systems,Group 1,OBC-NCL,323,323
418,Round 3,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Communication Systems,Group 1,OPEN,358,358
419,Round 3,National Institute of Technology Andhra Pradesh,Bioprocess Engineering,Group 1,EWS,350,350
420,Round 3,National Institute of Technology Andhra Pradesh,Bioprocess Engineering,Group 1,OPEN,406,396
421,Round 3,National Institute of Technology Andhra Pradesh,Bioprocess Engineering,Group 1,SC,220,207
422,Round 3,National Institute of Technology Calicut,M.Plan. (Urban Planning),Group 1,ST,203,203
423,Round 3,National Institute of Technology Patna,Master of Urban & Regional Planning,Group 1,OBC-NCL,322,305
424,Round 3,National Institute of Technology Patna,Master of Urban & Regional Planning,Group 1,ST,136,136
425,Round 3,"National Institute of Technology, Rourkela",Master of Urban & Regional Planning,Group 1,OPEN,491,491
426,Round 3,"National Institute of Technology, Rourkela",Master of Urban & Regional Planning,Group 1,SC,316,316
427,Round 3,"National Institute of Technology, Rourkela",Master of Urban & Regional Planning,Group 1,ST,245,245
428,Round 3,Motilal Nehru National Institute of Technology Allahabad,Biomedical Engineering,Group 2,EWS,317,317
429,Round 3,Motilal Nehru National Institute of Technology Allahabad,Biomedical Engineering,Group 2,OPEN,415,396
430,Round 3,Motilal Nehru National Institute of Technology Allahabad,Biomedical Engineering,Group 2,SC,187,187
431,Round 3,"National Institute of Technology, Rourkela",Biomedical Engineering,Group 1,OPEN,481,476
432,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Biomedical Engineering,Group 1,OBC-NCL,340,340
433,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Biomedical Engineering,Group 1,EWS,304,304
434,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Biomedical Engineering,Group 1,OPEN,441,435
435,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Biomedical Engineering,Group 1,SC,298,298
436,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Biomedical Engineering,Group 1,OBC-NCL,330,319
437,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Biomedical Engineering,Group 1,EWS,311,311
438,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Biomedical Engineering,Group 1,OPEN,402,398
439,Round 3,National Institute of Technology Agartala,Biotechnology & Biochemical Engineering,Group 1,OBC-NCL,311,311
440,Round 3,National Institute of Technology Agartala,Biotechnology & Biochemical Engineering,Group 1,OPEN,415,415
441,Round 3,Maulana Azad National Institute of Technology Bhopal,Bioinformatics,Group 1,SC,265,265
442,Round 3,University of Hyderabad,Bioinformatics,Group 1,OBC-NCL,335,330
443,Round 3,University of Hyderabad,Bioinformatics,Group 1,OPEN,441,428
444,Round 3,University of Hyderabad,Bioinformatics,Group 1,SC,214,214
445,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,OBC-NCL,539,539
446,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,EWS,572,562
447,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,OPEN,589,589
448,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,ST,281,281
449,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Biotechnology,Group 1,OBC-NCL,327,317
450,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Biotechnology,Group 1,EWS,337,337
451,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Biotechnology,Group 1,OPEN,416,415
452,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Biotechnology,Group 1,SC,222,213
453,Round 3,Maulana Azad National Institute of Technology Bhopal,Biotechnology,Group 1,OBC-NCL,337,337
454,Round 3,Maulana Azad National Institute of Technology Bhopal,Biotechnology,Group 1,OPEN,448,448
455,Round 3,"National Institute of Technology, Warangal",Biotechnology,Group 1,OBC-NCL,455,455
456,Round 3,"National Institute of Technology, Warangal",Biotechnology,Group 1,OPEN,560,546
457,Round 3,National Institute of Technology Durgapur,Biotechnology,Group 1,OPEN,492,461
458,Round 3,National Institute of Technology Durgapur,Biotechnology,Group 1,SC,298,235
459,Round 3,"National Institute of Technology, Rourkela",Biotechnology,Group 1,OBC-NCL,389,383
460,Round 3,"National Institute of Technology, Rourkela",Biotechnology,Group 1,EWS,397,397
461,Round 3,"National Institute of Technology, Rourkela",Biotechnology,Group 1,OPEN,506,487
462,Round 3,"National Institute of Technology, Rourkela",Biotechnology,Group 1,SC,291,291
463,Round 3,Motilal Nehru National Institute of Technology Allahabad,Biotechnology,Group 1,OBC-NCL,389,389
464,Round 3,Motilal Nehru National Institute of Technology Allahabad,Biotechnology,Group 1,EWS,424,372
465,Round 3,Motilal Nehru National Institute of Technology Allahabad,Biotechnology,Group 1,OPEN,474,474
466,Round 3,Motilal Nehru National Institute of Technology Allahabad,Biotechnology,Group 1,SC,303,303
467,Round 3,National Institute of Technology Durgapur,Biotechnology,Group 1,OBC-NCL,356,330
468,Round 3,National Institute of Technology Durgapur,Biotechnology,Group 1,EWS,344,344
469,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Environment),Group 1,SC,247,247
470,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Geotechnical),Group 1,SC,264,264
471,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Structures),Group 1,SC,275,275
472,Round 3,National Institute of Technology Hamirpur,Civil Engineering (Transportation),Group 1,SC,275,275
473,Round 3,"National Institute of Technology, Warangal",Smart Electric Grid,Group 1,OBC-NCL,393,393
474,Round 3,"National Institute of Technology, Warangal",Smart Electric Grid,Group 1,OPEN,413,413
475,Round 3,"National Institute of Technology, Warangal",Smart Electric Grid,Group 1,SC,315,315
476,Round 3,"National Institute of Technology, Rourkela",Control & Automation,Group 1,OBC-NCL,393,393
477,Round 3,"National Institute of Technology, Rourkela",Control & Automation,Group 1,EWS,346,346
478,Round 3,"National Institute of Technology, Rourkela",Control & Automation,Group 1,OPEN,427,424
479,Round 3,"National Institute of Technology, Rourkela",Control & Automation,Group 1,SC,291,291
480,Round 3,"National Institute of Technology, Warangal",Control & Automation,Group 3,OPEN,491,491
481,Round 3,"National Institute of Technology, Warangal",Control & Automation,Group 4,OPEN,471,471
482,Round 3,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",CAD-CAM,Group 1,SC,256,256
483,Round 3,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,EWS,702,693
484,Round 3,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,OPEN,714,706
485,Round 3,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,SC,539,539
486,Round 3,Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,Group 1,OBC-NCL,303,303
487,Round 3,Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Group 1,SC,209,207
488,Round 3,National Institute of Technology Calicut,Chemical Engineering,Group 1,OBC-NCL,315,311
489,Round 3,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 1,OBC-NCL,335,324
490,Round 3,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 1,OPEN,369,369
491,Round 3,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 1,SC,247,247
492,Round 3,"National Institute of Technology, Warangal",Chemical Engineering,Group 1,OPEN,369,369
493,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Chemical Engineering,Group 1,SC,245,245
494,Round 3,National Institute of Technology Andhra Pradesh,Chemical Engineering,Group 1,OBC-NCL,310,310
495,Round 3,"National Institute of Technology, Rourkela",Chemical Engineering,Group 2,OBC-NCL,311,311
496,Round 3,"National Institute of Technology, Rourkela",Chemical Engineering,Group 4,OPEN,360,360
497,Round 3,"National Institute of Technology, Rourkela",Chemical Engineering,Group 3,SC,237,237
498,Round 3,"National Institute of Technology, Rourkela",Chemical Engineering,Group 4,SC,232,232
499,Round 3,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,OBC-NCL,374,374
500,Round 3,"National Institute of Technology, Warangal",Chemical Engineering,Group 1,OBC-NCL,340,330
501,Round 3,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,OBC-NCL,355,350
502,Round 3,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,EWS,345,345
503,Round 3,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,OPEN,393,385
504,Round 3,National Institute of Technology Nagaland,Communication Engineering,Group 1,SC,246,246
505,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,OBC-NCL,373,370
506,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,EWS,338,323
507,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,OPEN,416,412
508,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,ST,226,226
