Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
2276,Round 1,National Institute of Technology Sikkim,M.Tech in Electrical Engineering (Power and Energy Systems),Group 1,OBC-NCL,341,332
2277,Round 1,"National Institute of Technology, Jamshedpur",Power Systems Engineering,Group 1,OPEN,385,362
2278,Round 1,"National Institute of Technology, Jamshedpur",Power Systems Engineering,Group 1,ST,284,253
2279,Round 1,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,ST,302,302
2280,Round 1,"National Institute of Technology, Jamshedpur",Structural Engineering,Group 1,EWS,325,325
2281,Round 1,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,ST,327,327
2282,Round 1,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,SC,338,327
2283,Round 1,"National Institute of Technology, Kurukshetra",Transportation Engineering,Group 1,EWS,325,325
2284,Round 1,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,ST,346,335
2285,Round 1,National Institute of Technology Mizoram,Power & Energy Systems Engineering,Group 1,SC,259,259
2286,Round 1,National Institute of Technology Mizoram,Microelectronics and VLSI System Design,Group 1,SC,280,280
2287,Round 1,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,SC,377,377
2288,Round 1,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 1,OBC-NCL,510,506
2289,Round 1,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 1,ST,295,295
2290,Round 1,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,Group 1,EWS,337,337
2291,Round 1,"National Institute of Technology, Rourkela",Biomedical Engineering,Group 1,ST,246,246
2292,Round 1,"National Institute of Technology, Rourkela",Chemical Engineering,Group 2,OBC-NCL,374,374
2293,Round 1,"National Institute of Technology, Rourkela",Construction Technology and Management,Group 1,OBC-NCL,453,442
2294,Round 1,"National Institute of Technology, Rourkela",Food Process Engineering,Group 1,OBC-NCL,445,392
2295,Round 1,"National Institute of Technology, Rourkela",Metallurgical & Materials Engineering,Group 1,OPEN,394,394
2296,Round 1,"National Institute of Technology, Rourkela",Mining Engineering,Group 1,ST,294,294
2297,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),Group 1,OBC-NCL,370,350
2298,Round 1,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,EWS,718,708
2299,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,OBC-NCL,393,363
2300,Round 1,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,Group 1,OPEN,578,388
2301,Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,OBC-NCL,701,684
2302,Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,OPEN,737,724
2303,Round 1,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,EWS,318,318
2304,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,OBC-NCL,501,466
2305,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 2,EWS,405,393
2306,Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OPEN,722,701
2307,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,EWS,667,667
2308,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 2,ST,416,416
2309,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,SC,546,539
2310,Round 1,National Institute of Technology Meghalaya,Fluids & Thermal Engineering,Group 1,SC,261,261
2311,Round 1,National Institute of Technology Meghalaya,Structural Engineering,Group 1,OBC-NCL,325,325
2312,Round 1,National Institute of Technology Nagaland,VLSI Systems,Group 1,OPEN,424,373
2313,Round 1,National Institute of Technology Patna,Geotechnical Engineering,Group 1,OBC-NCL,340,337
2314,Round 1,National Institute of Technology Patna,Power System Engineering,Group 1,OBC-NCL,362,358
2315,Round 1,National Institute of Technology Patna,Structural Engineering,Group 1,OPEN,494,382
2316,Round 1,National Institute of Technology Patna,Structural Engineering,Group 1,ST,269,269
2317,Round 1,National Institute of Technology Patna,Thermal & Fluids Engineering,Group 1,SC,245,236
2318,Round 1,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,OPEN,628,579
2319,Round 1,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,Group 2,OBC-NCL,358,354
2320,Round 1,National Institute of Technology Raipur,M.Tech in Planning (with specialization in Urban Planning),Group 1,ST,203,203
2321,Round 1,National Institute of Technology Raipur,Industrial Engineering & Management,Group 2,OBC-NCL,410,410
2322,Round 1,National Institute of Technology Raipur,Industrial Engineering & Management,Group 2,OPEN,519,485
2323,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,SC,464,345
2324,Round 1,National Institute of Technology Arunachal Pradesh,Innovation and Entrepreneurship,Group 1,SC,265,258
2325,Round 1,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,SC,338,334
2326,Round 1,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,EWS,539,535
2327,Round 1,"National Institute of Technology, Jamshedpur",Thermal Engineering,Group 1,ST,255,255
2328,Round 1,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,EWS,436,429
2329,Round 1,"National Institute of Technology, Kurukshetra",Structural Engineering,Group 1,ST,301,301
2330,Round 1,"National Institute of Technology, Kurukshetra",Thermal & Fluids Engineering,Group 1,OBC-NCL,352,352
2331,Round 1,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 2,SC,346,330
2332,Round 1,"National Institute of Technology, Rourkela",Master of Urban & Regional Planning,Group 1,OBC-NCL,497,483
2333,Round 1,"National Institute of Technology, Rourkela",Master of Urban & Regional Planning,Group 1,OPEN,598,513
2334,Round 1,"National Institute of Technology, Rourkela",Chemical Engineering,Group 3,EWS,324,324
2335,Round 1,"National Institute of Technology, Rourkela",Chemical Engineering,Group 3,SC,291,291
2336,Round 1,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,OPEN,693,581
2337,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 2,ST,268,268
2338,Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,EWS,514,512
2339,Round 1,"National Institute of Technology, Rourkela",Metallurgical & Materials Engineering,Group 5,EWS,324,324
2340,Round 1,"National Institute of Technology, Rourkela",Industrial Design,Group 3,OPEN,459,414
2341,Round 1,"National Institute of Technology, Rourkela",Software Engineering,Group 1,SC,552,509
2342,Round 1,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,EWS,427,412
2343,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,EWS,518,495
2344,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Electric Vehicle Design,Group 1,ST,275,275
2345,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),Group 1,OPEN,667,575
2346,Round 1,Malaviya National Institute of Technology Jaipur,Chemical Engineering and Sustainable Technology,Group 1,OBC-NCL,350,306
2347,Round 1,Malaviya National Institute of Technology Jaipur,Design Engineering,Group 1,OPEN,556,449
2348,Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,ST,374,374
2349,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,Group 1,OBC-NCL,395,383
2350,Round 1,Malaviya National Institute of Technology Jaipur,Materials Engineering,Group 1,ST,256,256
2351,Round 1,Malaviya National Institute of Technology Jaipur,VLSI Design,Group 1,OPEN,643,581
2352,Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,ST,393,389
2353,Round 1,Maulana Azad National Institute of Technology Bhopal,Bioinformatics,Group 1,SC,298,298
2354,Round 1,Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,Group 1,OPEN,520,374
2355,Round 1,Maulana Azad National Institute of Technology Bhopal,Communication Systems,Group 1,EWS,381,381
2356,Round 1,Maulana Azad National Institute of Technology Bhopal,Geoinformatics & Its Applications,Group 1,ST,254,254
2357,Round 1,Maulana Azad National Institute of Technology Bhopal,Integrated Power Systems,Group 1,SC,291,287
2358,Round 1,Maulana Azad National Institute of Technology Bhopal,Machine Design,Group 1,ST,252,252
2359,Round 1,Maulana Azad National Institute of Technology Bhopal,Materials Science & Technology,Group 1,OPEN,388,353
2360,Round 1,Maulana Azad National Institute of Technology Bhopal,Nanotechnology,Group 1,EWS,413,413
2361,Round 1,Maulana Azad National Institute of Technology Bhopal,Thermal Engineering,Group 1,OBC-NCL,351,345
2362,Round 1,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,Group 1,OPEN,572,552
2363,Round 1,Motilal Nehru National Institute of Technology Allahabad,Biotechnology,Group 1,OBC-NCL,492,422
2364,Round 1,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,ST,299,272
2365,Round 1,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,OBC-NCL,681,655
2366,Round 1,Motilal Nehru National Institute of Technology Allahabad,Geotechnical Engineering,Group 1,OBC-NCL,378,370
2367,Round 1,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,OBC-NCL,655,639
2368,Round 1,Motilal Nehru National Institute of Technology Allahabad,Microelectronics & VLSI Design,Group 1,OBC-NCL,608,596
2369,Round 1,Motilal Nehru National Institute of Technology Allahabad,Power Electronics & Drives,Group 1,OPEN,527,460
2370,Round 1,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,EWS,496,488
2371,Round 1,Motilal Nehru National Institute of Technology Allahabad,Structural Engineering,Group 1,EWS,445,430
2372,Round 1,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,Group 1,OBC-NCL,408,378
2373,Round 1,Motilal Nehru National Institute of Technology Allahabad,Thermal Engineering,Group 2,OBC-NCL,345,321
2374,Round 1,National Institute of Technology Agartala,Cyber Security,Group 1,ST,264,264
2375,Round 1,National Institute of Technology Agartala,Artificial Intelligence,Group 1,OPEN,597,538
2376,Round 1,National Institute of Technology Agartala,Chemical Engineering,Group 1,OBC-NCL,330,304
2377,Round 1,National Institute of Technology Agartala,Instrumentation Engineering,Group 1,EWS,323,323
2378,Round 1,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,EWS,565,557
2379,Round 1,National Institute of Technology Calicut,Environmental Engineering,Group 1,OBC-NCL,404,397
2380,Round 1,National Institute of Technology Calicut,Geotechnical Engineering,Group 1,SC,337,309
2381,Round 1,National Institute of Technology Calicut,Industrial Engineering & Management,Group 1,OPEN,572,494
2382,Round 1,National Institute of Technology Calicut,Offshore Structures,Group 1,OBC-NCL,416,397
2383,Round 1,National Institute of Technology Calicut,Telecommunication,Group 1,ST,311,311
2384,Round 1,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,OPEN,743,731
2385,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,SC,393,393
2386,Round 1,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,SC,401,401
2387,Round 1,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,OPEN,741,668
2388,Round 1,"National Institute of Technology Karnataka, Surathkal",Materials Engineering,Group 1,SC,279,232
2389,Round 1,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,SC,385,374
2390,Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,SC,385,366
2391,Round 1,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,EWS,490,469
2392,Round 1,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,Group 1,SC,325,317
2393,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,ST,560,473
2394,Round 1,National Institute of Technology Nagaland,VLSI Systems,Group 1,OBC-NCL,370,362
2395,Round 1,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,EWS,452,452
2396,Round 1,National Institute of Technology Patna,Intelligent Transport System,Group 1,OBC-NCL,342,332
2397,Round 1,National Institute of Technology Patna,Control System Engineering,Group 1,SC,287,287
2398,Round 1,National Institute of Technology Patna,Data Science & Engineering,Group 1,OBC-NCL,539,526
2399,Round 1,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,OBC-NCL,471,444
2400,Round 1,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,OBC-NCL,575,539
2401,Round 1,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,Group 2,OPEN,370,367
2402,Round 1,National Institute of Technology Raipur,Medical Devices with a specialization in Critical Care and IVD,Group 3,OBC-NCL,392,387
2403,Round 1,National Institute of Technology Raipur,Energy and Environment,Group 1,OPEN,495,364
2404,Round 1,National Institute of Technology Raipur,Information Technology,Group 1,EWS,552,552
2405,Round 1,National Institute of Technology Raipur,Information Technology,Group 3,OBC-NCL,511,511
2406,Round 1,National Institute of Technology Raipur,Information Technology,Group 3,OPEN,582,582
2407,Round 1,National Institute of Technology Raipur,Thermal Engineering,Group 1,OBC-NCL,335,314
2408,Round 1,National Institute of Technology Raipur,Water Resources Development & Irrigation Engineering,Group 1,SC,291,262
2409,Round 1,National Institute of Technology Sikkim,M.Tech in Artificial Intelligence and Machine Learning,Group 1,OPEN,635,535
2410,Round 1,National Institute of Technology Sikkim,M.Tech in Communication and Signal Processing,Group 1,SC,334,334
2411,Round 1,National Institute of Technology Arunachal Pradesh,Structural Engineering,Group 1,SC,265,245
2412,Round 1,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,EWS,446,443
2413,Round 1,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,EWS,487,487
2414,Round 1,"National Institute of Technology, Jamshedpur",Energy Systems Engineering,Group 1,ST,244,244
2415,Round 1,"National Institute of Technology, Jamshedpur",Machine Design,Group 1,SC,200,200
2416,Round 1,"National Institute of Technology, Jamshedpur",Power Systems Engineering,Group 1,OBC-NCL,358,350
2417,Round 1,"National Institute of Technology, Kurukshetra",Machine Design Engineering,Group 1,EWS,387,387
2418,Round 1,"National Institute of Technology, Kurukshetra",Thermal & Fluids Engineering,Group 1,OPEN,542,384
2419,Round 1,"National Institute of Technology, Kurukshetra",Embedded System Design,Group 1,SC,365,354
2420,Round 1,"National Institute of Technology, Manipur",Communication & Signal Processing,Group 1,OPEN,366,350
2421,Round 1,"National Institute of Technology, Manipur",Structural Engineering,Group 1,SC,253,249
2422,Round 1,"National Institute of Technology, Manipur",VLSI Design & Embedded Systems,Group 1,OPEN,424,395
2423,Round 1,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,EWS,463,463
2424,Round 1,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,SC,390,328
2425,Round 1,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 2,SC,315,315
2426,Round 1,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 3,EWS,328,328
2427,Round 1,"National Institute of Technology, Rourkela",Chemical Engineering,Group 1,ST,242,242
2428,Round 1,"National Institute of Technology, Rourkela",Chemical Engineering,Group 2,OPEN,502,502
2429,Round 1,"National Institute of Technology, Rourkela",Construction Technology and Management,Group 1,OPEN,518,469
2430,Round 1,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,OBC-NCL,577,522
2431,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 3,OBC-NCL,370,359
2432,Round 1,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,EWS,514,502
2433,Round 1,"National Institute of Technology, Rourkela",Food Process Engineering,Group 1,OPEN,613,458
2434,Round 1,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OBC-NCL,625,618
2435,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,Group 1,OBC-NCL,344,321
2436,Round 1,National Institute of Technology Durgapur,Machine Design,Group 1,OPEN,449,425
2437,Round 1,National Institute of Technology Durgapur,Structural Engineering,Group 1,ST,258,243
2438,Round 1,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,OPEN,681,627
2439,Round 1,National Institute of Technology Durgapur,Electrical Engineering (Instrumentation and Control),Group 1,SC,306,291
2440,Round 1,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OPEN,677,628
2441,Round 1,National Institute of Technology Goa,Power Electronics & Power Systems,Group 1,OPEN,452,382
2442,Round 1,National Institute of Technology Goa,Computer Science & Engineering,Group 1,SC,427,424
2443,Round 1,National Institute of Technology Hamirpur,Civil Engineering (Geotechnical),Group 1,SC,291,279
2444,Round 1,National Institute of Technology Hamirpur,Civil Engineering (Transportation),Group 1,OBC-NCL,329,317
2445,Round 1,National Institute of Technology Hamirpur,Chemical Engineering,Group 1,OPEN,396,356
2446,Round 1,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,SC,510,446
2447,Round 1,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,EWS,464,445
2448,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,EWS,311,311
2449,Round 1,"National Institute of Technology Karnataka, Surathkal",Industrial Biotechnology,Group 1,EWS,461,435
2450,Round 1,"National Institute of Technology Karnataka, Surathkal",MTech in Materials Process Technology,Group 1,SC,228,224
2451,Round 1,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,ST,284,275
2452,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,OPEN,525,496
2453,Round 1,National Institute of Technology Raipur,Water Resources Development & Irrigation Engineering,Group 1,OPEN,451,359
2454,Round 1,National Institute of Technology Sikkim,M.Tech in Electrical Engineering (Power Electronics and Drives),Group 1,OBC-NCL,350,338
2455,Round 1,"National Institute of Technology, Jamshedpur",Corrosion Science and Coating Technology,Group 1,SC,252,247
2456,Round 1,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,OBC-NCL,556,543
2457,Round 1,"National Institute of Technology, Jamshedpur",Defence Technology- Combat Vehicle Engineering,Group 1,OBC-NCL,335,320
2458,Round 1,"National Institute of Technology, Jamshedpur",Structural Engineering,Group 1,OBC-NCL,355,348
2459,Round 1,"National Institute of Technology, Kurukshetra",Power Electronics & Drives,Group 1,OBC-NCL,409,393
2460,Round 1,"National Institute of Technology, Kurukshetra",Renewable Energy Systems,Group 1,OPEN,488,393
2461,Round 1,"National Institute of Technology, Kurukshetra",Power System,Group 1,OPEN,397,374
2462,Round 1,"National Institute of Technology, Kurukshetra",Embedded System Design,Group 1,OBC-NCL,518,479
2463,Round 1,"National Institute of Technology, Manipur",VLSI Design & Embedded Systems,Group 1,EWS,370,370
2464,Round 1,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,OBC-NCL,477,430
2465,Round 1,National Institute of Technology Mizoram,Microelectronics and VLSI System Design,Group 1,EWS,397,397
2466,Round 1,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 2,SC,449,449
2467,Round 1,"National Institute of Technology, Rourkela",Biotechnology,Group 1,SC,350,304
2468,Round 1,"National Institute of Technology, Rourkela",Chemical Engineering,Group 3,OPEN,538,538
2469,Round 1,"National Institute of Technology, Rourkela",Construction Technology and Management,Group 1,EWS,442,442
2470,Round 1,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,EWS,533,512
2471,Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,OPEN,634,551
2472,Round 1,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,OPEN,573,534
2473,Round 1,"National Institute of Technology, Rourkela",Industrial Ceramics,Group 2,OBC-NCL,348,348
2474,Round 1,"National Institute of Technology, Rourkela",Industrial Design,Group 1,OBC-NCL,425,425
2475,Round 1,"National Institute of Technology, Rourkela",Mining Engineering,Group 2,OPEN,466,457
2476,Round 1,"National Institute of Technology, Rourkela",Power Electronics & Drives,Group 1,EWS,488,484
2477,Round 1,"National Institute of Technology, Rourkela",Software Engineering,Group 1,EWS,671,664
2478,Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,ST,363,363
2479,Round 1,"National Institute of Technology, Rourkela",Geo-technical Engineering,Group 1,ST,314,312
2480,Round 1,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,Group 1,EWS,651,645
2481,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,EWS,539,526
2482,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Artificial Intelligence,Group 1,ST,344,335
2483,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Biotechnology,Group 1,SC,285,278
2484,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,SC,423,397
2485,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Industrial Engineering and Data Analytics,Group 1,OBC-NCL,483,463
2486,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,OBC-NCL,424,401
2487,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Structural and Construction Engineering,Group 1,OBC-NCL,348,321
2488,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,ST,311,291
2489,Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,OPEN,688,652
2490,Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,SC,377,338
2491,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,Group 1,SC,318,318
2492,Round 1,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,Group 1,OBC-NCL,425,389
2493,Round 1,Malaviya National Institute of Technology Jaipur,Thermal Engineering,Group 1,OBC-NCL,375,318
2494,Round 1,Malaviya National Institute of Technology Jaipur,Urban Planning,Group 1,OPEN,558,537
2495,Round 1,Malaviya National Institute of Technology Jaipur,VLSI Design,Group 2,SC,405,405
2496,Round 1,Maulana Azad National Institute of Technology Bhopal,M Plan (Real Estate Planning),Group 1,OPEN,587,468
2497,Round 1,Maulana Azad National Institute of Technology Bhopal,Bioinformatics,Group 1,OBC-NCL,422,383
2498,Round 1,Maulana Azad National Institute of Technology Bhopal,Information Security,Group 1,OBC-NCL,585,552
2499,Round 1,Maulana Azad National Institute of Technology Bhopal,Renewable Energy,Group 1,OBC-NCL,366,350
2500,Round 1,Maulana Azad National Institute of Technology Bhopal,Structural Engineering,Group 1,SC,303,294
2501,Round 1,Maulana Azad National Institute of Technology Bhopal,Transportation Engineering,Group 1,OPEN,498,429
2502,Round 1,Maulana Azad National Institute of Technology Bhopal,Urban Planning,Group 1,SC,378,282
2503,Round 1,Maulana Azad National Institute of Technology Bhopal,VLSI Design & Embedded Systems,Group 1,SC,354,345
2504,Round 1,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,OBC-NCL,549,516
2505,Round 1,Maulana Azad National Institute of Technology Bhopal,Smart Manufacturing,Group 1,EWS,443,443
2506,Round 1,Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Group 1,OPEN,466,382
2507,Round 1,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,OBC-NCL,409,397
2508,Round 1,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 2,EWS,352,352
2509,Round 1,Motilal Nehru National Institute of Technology Allahabad,Geoinformatics,Group 1,SC,407,323
2510,Round 1,National Institute of Technology Agartala,Machine Design,Group 1,SC,245,245
2511,Round 1,National Institute of Technology Agartala,Power Electronics & Drives,Group 1,OBC-NCL,346,326
2512,Round 1,National Institute of Technology Agartala,Structural Engineering,Group 1,OPEN,382,351
2513,Round 1,National Institute of Technology Calicut,M.Plan. (Urban Planning),Group 1,SC,446,406
2514,Round 1,National Institute of Technology Calicut,High Voltage Engineering,Group 1,ST,279,279
2515,Round 1,National Institute of Technology Calicut,Industrial Power & Automation,Group 1,ST,310,303
2516,Round 1,National Institute of Technology Calicut,Machine Design,Group 1,SC,418,397
2517,Round 1,National Institute of Technology Calicut,Power Electronics,Group 1,OPEN,527,504
2518,Round 1,National Institute of Technology Calicut,Thermal Sciences,Group 1,OPEN,521,490
2519,Round 1,National Institute of Technology Delhi,CAD/CAM,Group 1,EWS,335,335
2520,Round 1,National Institute of Technology Delhi,Civil and Infrastructure Engineering,Group 1,OPEN,535,488
2521,Round 1,National Institute of Technology Delhi,Power Electronics & Drives,Group 1,SC,336,330
2522,Round 1,National Institute of Technology Delhi,Power & Energy Systems,Group 1,OBC-NCL,413,374
2523,Round 1,National Institute of Technology Durgapur,AI and Data Analytics in Process Engg,Group 1,OPEN,614,602
2524,Round 1,National Institute of Technology Durgapur,Robotics & Artificial Intelligence,Group 1,EWS,381,362
2525,Round 1,National Institute of Technology Durgapur,Sustainable Materials & Technology,Group 1,OBC-NCL,356,345
2526,Round 1,National Institute of Technology Durgapur,Biotechnology,Group 1,OPEN,617,513
2527,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Artificial Intelligence,Group 1,OBC-NCL,552,543
2528,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Artificial Intelligence,Group 1,EWS,572,556
2529,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Renewable Energy,Group 1,OBC-NCL,377,356
2530,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Renewable Energy,Group 1,EWS,413,330
2531,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,ST,315,299
2532,Round 1,Malaviya National Institute of Technology Jaipur,Petrochemicals and Polymers Technology,Group 1,OPEN,472,383
2533,Round 1,Malaviya National Institute of Technology Jaipur,Design Engineering,Group 1,ST,269,269
2534,Round 1,Malaviya National Institute of Technology Jaipur,Earthquake Engineering,Group 1,SC,293,277
2535,Round 1,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,SC,327,319
2536,Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,OPEN,456,386
2537,Round 1,Malaviya National Institute of Technology Jaipur,Materials Engineering,Group 1,OPEN,518,410
2538,Round 1,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,Group 1,ST,345,283
2539,Round 1,Malaviya National Institute of Technology Jaipur,Power Systems Management,Group 1,ST,271,271
2540,Round 1,Malaviya National Institute of Technology Jaipur,Thermal Engineering,Group 1,OPEN,452,387
2541,Round 1,Malaviya National Institute of Technology Jaipur,Urban Planning,Group 2,OPEN,530,513
2542,Round 1,Maulana Azad National Institute of Technology Bhopal,Artificial Intelligence,Group 2,OPEN,659,588
2543,Round 1,Maulana Azad National Institute of Technology Bhopal,Biotechnology,Group 1,SC,291,291
2544,Round 1,Maulana Azad National Institute of Technology Bhopal,Integrated Power Systems,Group 1,EWS,346,346
2545,Round 1,Maulana Azad National Institute of Technology Bhopal,Water Resources Engineering and Management,Group 1,OBC-NCL,345,320
2546,Round 1,Maulana Azad National Institute of Technology Bhopal,Transportation Engineering,Group 1,OBC-NCL,384,356
2547,Round 1,Maulana Azad National Institute of Technology Bhopal,Transportation Engineering,Group 1,EWS,386,386
2548,Round 1,Maulana Azad National Institute of Technology Bhopal,Smart Manufacturing,Group 1,OPEN,476,443
2549,Round 1,Motilal Nehru National Institute of Technology Allahabad,Biotechnology,Group 1,SC,324,298
2550,Round 1,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 2,OBC-NCL,390,380
2551,Round 1,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,SC,543,502
