Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
400,Round 2,Maulana Azad National Institute of Technology Bhopal,Chemical Engineering,Group 1,SC,188,188
401,Round 2,Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Group 1,OPEN,409,363
402,Round 2,Motilal Nehru National Institute of Technology Allahabad,Chemical Engineering,Group 1,SC,214,214
403,Round 2,National Institute of Technology Calicut,Chemical Engineering,Group 1,OBC-NCL,340,330
404,Round 2,National Institute of Technology Calicut,Chemical Engineering,Group 1,OPEN,371,354
405,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Chemical Engineering,Group 1,OPEN,366,363
406,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Chemical Engineering,Group 1,SC,227,207
407,Round 2,National Institute of Technology Andhra Pradesh,Chemical Engineering,Group 1,OBC-NCL,312,312
408,Round 2,National Institute of Technology Andhra Pradesh,Chemical Engineering,Group 1,SC,252,252
409,Round 2,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,OPEN,454,435
410,Round 2,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,SC,310,310
411,Round 2,"National Institute of Technology, Warangal",Chemical Engineering,Group 1,OBC-NCL,369,347
412,Round 2,"National Institute of Technology, Warangal",Chemical Engineering,Group 1,OPEN,415,369
413,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,Group 1,SC,237,237
414,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Chemical Engineering,Group 1,OBC-NCL,311,303
415,Round 2,"National Institute of Technology, Rourkela",Chemical Engineering,Group 4,OPEN,397,369
416,Round 2,"National Institute of Technology, Rourkela",Chemical Engineering,Group 2,SC,257,257
417,Round 2,"National Institute of Technology, Rourkela",Chemical Engineering,Group 3,SC,257,257
418,Round 2,"National Institute of Technology, Rourkela",Chemical Engineering,Group 4,SC,247,247
419,Round 2,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,OBC-NCL,409,379
420,Round 2,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,EWS,315,315
421,Round 2,National Institute of Technology Calicut,Chemical Engineering,Group 1,SC,242,237
422,Round 2,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 1,OBC-NCL,359,345
423,Round 2,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 1,OPEN,389,369
424,Round 2,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 1,SC,247,247
425,Round 2,"National Institute of Technology, Rourkela",Chemical Engineering,Group 3,OBC-NCL,338,338
426,Round 2,"National Institute of Technology, Rourkela",Chemical Engineering,Group 3,OPEN,428,428
427,Round 2,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,OBC-NCL,385,355
428,Round 2,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,EWS,363,358
429,Round 2,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,OPEN,409,393
430,Round 2,Motilal Nehru National Institute of Technology Allahabad,Control & Instrumentation,Group 1,SC,291,279
431,Round 2,National Institute of Technology Nagaland,Communication Engineering,Group 1,SC,251,251
432,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,OBC-NCL,389,381
433,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,EWS,346,346
434,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,OPEN,432,416
435,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,SC,323,315
436,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,Group 1,ST,231,231
437,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Communication Engineering & Signal Processing,Group 1,OBC-NCL,381,360
438,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Communication Engineering & Signal Processing,Group 1,OPEN,448,433
439,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Communication Engineering & Signal Processing,Group 1,SC,288,272
440,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Communication Engineering & Signal Processing,Group 1,ST,243,243
441,Round 2,"National Institute of Technology, Silchar",Control & Industrial Automation,Group 1,OBC-NCL,338,322
442,Round 2,"National Institute of Technology, Silchar",Control & Industrial Automation,Group 1,EWS,327,327
443,Round 2,"National Institute of Technology, Silchar",Control & Industrial Automation,Group 1,OPEN,370,354
444,Round 2,"National Institute of Technology, Silchar",Control & Industrial Automation,Group 1,SC,271,268
445,Round 2,"National Institute of Technology, Silchar",Control & Industrial Automation,Group 1,ST,231,231
446,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Control & Industrial Automation,Group 1,OBC-NCL,323,323
447,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Control & Industrial Automation,Group 1,OPEN,357,354
448,Round 2,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,OBC-NCL,513,487
449,Round 2,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,EWS,412,412
450,Round 2,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,OPEN,560,526
451,Round 2,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,SC,395,385
452,Round 2,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,ST,322,322
453,Round 2,"National Institute of Technology, Rourkela",Construction Technology and Management,Group 1,OBC-NCL,435,431
454,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,SC,317,317
455,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,ST,247,247
456,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,OBC-NCL,416,400
457,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,EWS,382,359
458,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,OPEN,445,423
459,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,ST,287,287
460,Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,OPEN,507,487
461,Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,SC,382,382
462,Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,ST,321,321
463,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,OBC-NCL,415,393
464,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,EWS,363,340
465,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Construction Technology and Management,Group 1,OPEN,463,457
466,Round 2,"National Institute of Technology, Rourkela",Construction Technology and Management,Group 1,EWS,382,382
467,Round 2,"National Institute of Technology, Rourkela",Construction Technology and Management,Group 1,OPEN,460,449
468,Round 2,"National Institute of Technology, Rourkela",Construction Technology and Management,Group 1,SC,367,367
469,Round 2,"National Institute of Technology, Rourkela",Construction Technology and Management,Group 1,ST,310,295
470,Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,OBC-NCL,484,458
471,Round 2,"National Institute of Technology, Warangal",Construction Technology and Management,Group 1,EWS,442,442
472,Round 2,National Institute of Technology Patna,Control System Engineering,Group 1,OBC-NCL,346,336
473,Round 2,National Institute of Technology Patna,Control System Engineering,Group 1,EWS,330,330
474,Round 2,National Institute of Technology Patna,Control System Engineering,Group 1,SC,275,275
475,Round 2,"National Institute of Technology, Kurukshetra",Control System,Group 1,OBC-NCL,355,354
476,Round 2,"National Institute of Technology, Kurukshetra",Control System,Group 1,OPEN,421,416
477,Round 2,"National Institute of Technology, Kurukshetra",Control System,Group 1,ST,279,279
478,Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,OBC-NCL,635,612
479,Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,EWS,622,622
480,Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,OPEN,651,643
481,Round 2,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,Group 1,SC,473,466
482,Round 2,"Punjab Engineering College, Chandigarh",Computer Science & Information Security,Group 1,SC,354,354
483,Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,OBC-NCL,698,698
484,Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,EWS,727,724
485,Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,OPEN,741,736
486,Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,SC,542,542
487,Round 2,"National Institute of Technology, Warangal",Computer Science & Information Security,Group 1,ST,397,397
488,Round 2,"Punjab Engineering College, Chandigarh",Computer Science & Information Security,Group 1,OPEN,493,493
489,Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,OBC-NCL,385,380
490,Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,EWS,381,381
491,Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,OPEN,420,416
492,Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,SC,295,291
493,Round 2,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,OBC-NCL,514,483
494,Round 2,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,EWS,499,489
495,Round 2,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,OPEN,577,544
496,Round 2,"National Institute of Technology, Rourkela",Communication & Networks,Group 1,SC,393,387
497,Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OBC-NCL,506,502
498,Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,EWS,502,491
499,Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OPEN,538,530
500,Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,SC,370,350
501,Round 2,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,ST,299,291
502,Round 2,Maulana Azad National Institute of Technology Bhopal,Communication Systems,Group 1,OBC-NCL,393,370
503,Round 2,Maulana Azad National Institute of Technology Bhopal,Communication Systems,Group 1,EWS,358,358
504,Round 2,Maulana Azad National Institute of Technology Bhopal,Communication Systems,Group 1,OPEN,456,416
505,Round 2,Maulana Azad National Institute of Technology Bhopal,Communication Systems,Group 1,SC,280,280
506,Round 2,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,OBC-NCL,444,440
507,Round 2,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,EWS,420,414
508,Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,SC,393,385
509,Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,EWS,401,393
510,Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,OPEN,444,436
511,Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,SC,307,307
512,Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,OBC-NCL,541,538
513,Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,EWS,545,541
514,Round 2,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,OPEN,588,577
515,Round 2,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,OBC-NCL,432,424
516,Round 2,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,OPEN,472,459
517,Round 2,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,SC,330,327
518,Round 2,Motilal Nehru National Institute of Technology Allahabad,Communication Systems,Group 1,ST,272,272
519,Round 2,"National Institute of Technology, Silchar",CAD-CAM & Automation,Group 1,OPEN,354,351
520,Round 2,"National Institute of Technology, Silchar",CAD-CAM & Automation,Group 1,SC,252,249
521,Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Drones and IoT,Group 1,OBC-NCL,390,385
522,Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Drones and IoT,Group 1,EWS,402,402
523,Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Drones and IoT,Group 1,OPEN,453,417
524,Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Drones and IoT,Group 1,SC,301,301
525,Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Design,Group 1,SC,200,200
526,Round 2,National Institute of Technology Andhra Pradesh,Computer Science and Data Analytics,Group 1,OBC-NCL,466,464
527,Round 2,National Institute of Technology Andhra Pradesh,Computer Science and Data Analytics,Group 1,EWS,486,486
528,Round 2,National Institute of Technology Andhra Pradesh,Computer Science and Data Analytics,Group 1,OPEN,539,498
529,Round 2,National Institute of Technology Andhra Pradesh,Computer Science and Data Analytics,Group 1,SC,370,370
530,Round 2,Malaviya National Institute of Technology Jaipur,Design Engineering,Group 1,OBC-NCL,397,359
531,Round 2,Malaviya National Institute of Technology Jaipur,Design Engineering,Group 1,EWS,395,342
532,Round 2,Malaviya National Institute of Technology Jaipur,Design Engineering,Group 1,OPEN,432,404
533,Round 2,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 2,OPEN,397,375
534,Round 2,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 1,SC,283,283
535,Round 2,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 2,SC,269,269
536,Round 2,National Institute of Technology Patna,Design Engineering,Group 1,SC,232,232
537,Round 2,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 1,OBC-NCL,375,359
538,Round 2,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 2,OBC-NCL,349,321
539,Round 2,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 1,EWS,352,352
540,Round 2,Motilal Nehru National Institute of Technology Allahabad,Design Engineering,Group 1,OPEN,456,437
541,Round 2,"National Institute of Technology, Silchar",Design & Manufacturing,Group 1,SC,245,245
542,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,OBC-NCL,514,499
543,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,EWS,518,518
544,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,OPEN,552,543
545,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,SC,397,385
546,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Analytics,Group 1,ST,269,268
547,Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,OBC-NCL,688,681
548,Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,OBC-NCL-PwD,281,281
549,Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,EWS,718,718
550,Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,OPEN,743,731
551,Round 2,"National Institute of Technology, Tiruchirappalli",Data Analytics,Group 1,SC,568,568
552,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Energy and Environmental Engineering,Group 1,OBC-NCL,322,322
553,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Energy and Environmental Engineering,Group 1,EWS,324,324
554,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Energy and Environmental Engineering,Group 1,OPEN,445,406
555,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Energy and Environmental Engineering,Group 1,SC,272,264
556,Round 2,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 1,OBC-NCL,370,370
557,Round 2,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 2,OBC-NCL,357,351
558,Round 2,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 3,OBC-NCL,327,324
559,Round 2,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 1,OPEN,440,440
560,Round 2,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 2,OPEN,391,367
561,Round 2,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 3,OPEN,359,356
562,Round 2,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 3,SC,275,265
563,Round 2,National Institute of Technology Raipur,Energy and Environment,Group 1,OPEN,350,350
564,Round 2,National Institute of Technology Raipur,Energy and Environment,Group 1,SC,263,240
565,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,OBC-NCL,645,632
566,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,EWS,656,655
567,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,OPEN,675,661
568,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,SC,493,483
569,Round 2,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering in (Artificial Intelligence & Data Science),Group 1,ST,370,370
570,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Aerospace Engineering,Group 1,OBC-NCL,335,335
571,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Aerospace Engineering,Group 1,EWS,338,314
572,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Aerospace Engineering,Group 1,OPEN,396,354
573,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Aerospace Engineering,Group 1,SC,261,252
574,Round 2,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,OBC-NCL,479,479
575,Round 2,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 2,OBC-NCL,489,489
576,Round 2,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 2,OPEN,564,564
577,Round 2,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,SC,327,327
578,Round 2,Malaviya National Institute of Technology Jaipur,Embedded Systems,Group 1,ST,272,272
579,Round 2,"National Institute of Electronics and Information Technology, Calicut",Embedded Systems,Group 1,ST,256,256
580,Round 2,"National Institute of Electronics and Information Technology, Calicut",Embedded Systems,Group 1,OBC-NCL,424,416
581,Round 2,"National Institute of Electronics and Information Technology, Calicut",Embedded Systems,Group 1,EWS,397,397
582,Round 2,"National Institute of Electronics and Information Technology, Calicut",Embedded Systems,Group 1,OPEN,466,442
583,Round 2,"National Institute of Electronics and Information Technology, Calicut",Embedded Systems,Group 1,SC,330,299
584,Round 2,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,OBC-NCL,489,482
585,Round 2,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,EWS,496,484
586,Round 2,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,OPEN,531,502
587,Round 2,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,SC,354,334
588,Round 2,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,ST,288,276
589,Round 2,Malaviya National Institute of Technology Jaipur,Earthquake Engineering,Group 1,ST,258,258
590,Round 2,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,OBC-NCL,432,432
591,Round 2,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,EWS,420,420
592,Round 2,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,OPEN,459,448
593,Round 2,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,SC,307,307
594,Round 2,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,Group 1,ST,260,260
595,Round 2,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,OBC-NCL,444,436
596,Round 2,"International Institute of Information Technology, Naya Raipur",Electronics and Communication Engineering,Group 1,OPEN,370,366
597,Round 2,"International Institute of Information Technology, Naya Raipur",Electronics and Communication Engineering,Group 1,SC,259,259
598,Round 2,"Jawaharlal Nehru University, New Delhi",Electronics and Communication Engineering,Group 1,OBC-NCL,358,334
599,Round 2,"Jawaharlal Nehru University, New Delhi",Electronics and Communication Engineering,Group 1,OPEN,393,385
600,Round 2,"Jawaharlal Nehru University, New Delhi",Electronics and Communication Engineering,Group 1,SC,276,276
601,Round 2,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,EWS,380,380
602,Round 2,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,OPEN,471,463
603,Round 2,National Institute of Technology Delhi,Electronics and Communication Engineering,Group 1,ST,264,264
604,Round 2,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,Group 1,OBC-NCL,377,357
605,Round 2,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,Group 1,EWS,323,323
606,Round 2,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,Group 1,OPEN,454,418
607,Round 2,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,OBC-NCL,317,309
608,Round 2,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,OPEN,370,366
609,Round 2,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,SC,214,193
610,Round 2,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,OBC-NCL,344,328
611,Round 2,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,OPEN,391,378
612,Round 2,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,SC,275,269
613,Round 2,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,ST,253,253
614,Round 2,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,OBC-NCL,483,471
615,Round 2,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,EWS,496,495
616,Round 2,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,OPEN,531,510
617,Round 2,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,SC,345,327
618,Round 2,"National Institute of Technology, Rourkela",Electronics and Instrumentation Engineering,Group 1,ST,276,276
619,Round 2,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,OBC-NCL,485,468
620,Round 2,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,OPEN,553,525
621,Round 2,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,ST,311,311
622,Round 2,"National Institute of Technology, Jamshedpur",Energy Systems Engineering,Group 1,SC,255,253
623,Round 2,National Institute of Technology Hamirpur,Energy Technology,Group 1,OPEN,366,350
624,Round 2,National Institute of Technology Hamirpur,Energy Technology,Group 1,SC,253,233
625,Round 2,"National Institute of Technology, Srinagar",Electrical Power and Energy System,Group 1,SC,252,252
626,Round 2,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,OBC-NCL,565,557
627,Round 2,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,OPEN,600,588
628,Round 2,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,SC,405,400
629,Round 2,National Institute of Technology Calicut,Electronics Design & Technology,Group 1,ST,311,311
630,Round 2,"National Institute of Technology, Warangal",Engineering Structures,Group 1,OBC-NCL,472,465
631,Round 2,"National Institute of Technology, Warangal",Engineering Structures,Group 1,EWS,419,419
632,Round 2,"National Institute of Technology, Warangal",Engineering Structures,Group 1,OPEN,495,483
633,Round 2,"National Institute of Technology, Warangal",Engineering Structures,Group 1,SC,370,370
634,Round 2,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,OBC-NCL,337,325
635,Round 2,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,OPEN,374,366
636,Round 2,Malaviya National Institute of Technology Jaipur,Environmental Engineering,Group 1,ST,294,294
637,Round 2,Motilal Nehru National Institute of Technology Allahabad,Environmental Engineering,Group 1,OBC-NCL,355,333
638,Round 2,Motilal Nehru National Institute of Technology Allahabad,Environmental Engineering,Group 1,OPEN,393,385
639,Round 2,National Institute of Technology Calicut,Environmental Engineering,Group 1,OBC-NCL,392,391
640,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,Group 1,OBC-NCL,319,310
641,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,Group 1,OPEN,355,350
642,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,Group 1,SC,266,266
643,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,Group 1,OBC-NCL,344,322
644,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,Group 1,OPEN,370,354
645,Round 2,"Punjab Engineering College, Chandigarh",Environmental Engineering,Group 1,OPEN,370,370
646,Round 2,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 3,SC,293,293
647,Round 2,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,OBC-NCL,397,385
648,Round 2,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,EWS,366,366
649,Round 2,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,OPEN,427,404
650,Round 2,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,SC,325,313
651,Round 2,"National Institute of Technology, Warangal",Environmental Engineering,Group 1,ST,293,280
652,Round 2,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 2,OBC-NCL,374,374
653,Round 2,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,EWS,378,378
654,Round 2,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,OPEN,495,473
655,Round 2,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 2,OPEN,461,461
656,Round 2,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,SC,393,393
657,Round 2,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 2,SC,239,239
658,Round 2,"National Institute of Technology, Kurukshetra",Environmental Engineering,Group 1,OPEN,363,350
659,Round 2,"National Institute of Technology, Rourkela",Environmental Engineering,Group 1,OBC-NCL,362,362
660,Round 2,"National Institute of Technology, Rourkela",Environmental Engineering,Group 1,OPEN,382,363
661,Round 2,"National Institute of Technology, Rourkela",Environmental Engineering,Group 1,SC,283,283
662,Round 2,"National Institute of Technology, Rourkela",Environmental Engineering,Group 1,ST,272,272
663,Round 2,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,Group 1,OBC-NCL,453,423
664,Round 2,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,OPEN,442,427
665,Round 2,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,SC,310,310
666,Round 2,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,ST,291,291
667,Round 2,National Institute of Technology Patna,Environmental Engineering,Group 1,OBC-NCL,325,325
668,Round 2,National Institute of Technology Patna,Environmental Engineering,Group 1,OPEN,363,363
669,Round 2,"National Institute of Technology, Kurukshetra",Environmental Engineering,Group 1,OBC-NCL,325,311
670,Round 2,National Institute of Technology Calicut,Environmental Engineering,Group 2,OBC-NCL,326,326
671,Round 2,National Institute of Technology Calicut,Environmental Engineering,Group 1,OPEN,404,393
672,Round 2,National Institute of Technology Calicut,Environmental Engineering,Group 2,OPEN,409,409
673,Round 2,National Institute of Technology Calicut,Environmental Engineering,Group 2,SC,220,220
674,Round 2,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,OBC-NCL,412,389
